rollout/exploration_rate,time/fps,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/loss,train/learning_rate
0.9437570370370371,139,4,0,49,,,,,
0.9391703703703702,167,8,0,85,4.0,310.0,,,
0.9350933333333332,181,12,0,117,3.0,288.0,,,
0.9325451851851851,182,16,0,137,2.0,249.0,,,
0.9288503703703703,188,20,0,166,1.75,240.25,,,
0.9245185185185185,199,24,1,200,1.75,240.25,,,
0.919677037037037,205,28,1,238,1.8,234.2,,,
0.9173837037037036,204,32,1,256,1.8333333333333333,233.83333333333334,,,
0.9134340740740741,206,36,1,287,1.7142857142857142,230.42857142857142,,,
0.9097392592592592,208,40,1,316,1.625,228.625,,,
0.9074459259259259,208,44,1,334,1.625,228.625,,,
0.9048977777777778,207,48,1,354,1.4444444444444444,220.11111111111111,,,
0.9014577777777778,206,52,1,381,1.4,218.3,,,
0.8966162962962962,209,56,2,419,1.4545454545454546,220.1818181818182,,,
0.8919022222222223,212,60,2,456,1.5,222.16666666666666,,,
0.889354074074074,212,64,2,476,1.5,222.16666666666666,,,
0.8817096296296296,218,68,2,536,1.3846153846153846,217.46153846153845,,,
0.8791614814814814,216,72,2,556,1.5714285714285714,225.07142857142858,,,
0.8752118518518518,217,76,2,587,1.5333333333333334,224.66666666666666,,,
0.8703703703703705,219,80,2,625,1.5625,226.0,,,
0.8655288888888888,222,84,2,663,1.5625,226.0,,,
0.8629807407407407,221,88,3,683,1.588235294117647,226.0,,,
0.8581392592592592,223,92,3,721,1.5,222.83333333333334,,,
0.8499851851851852,227,96,3,785,1.736842105263158,232.47368421052633,,,
0.8465451851851851,227,100,3,812,1.7,230.5,2,0.726809024810791,0.0009
0.8394103703703704,225,104,3,868,1.7,230.5,16,0.030168835073709488,0.0009
0.8359703703703704,223,108,3,895,1.8095238095238095,234.33333333333334,23,0.049188047647476196,0.0009
0.8322755555555555,221,112,4,924,1.8181818181818181,234.6818181818182,30,0.04307197779417038,0.0009
0.8297274074074075,220,116,4,944,1.7391304347826086,232.17391304347825,35,0.024418573826551437,0.0009
0.8271792592592592,219,120,4,964,1.6666666666666667,229.75,40,0.010414768010377884,0.0009
0.8225925925925925,218,124,4,1000,1.6666666666666667,229.75,49,0.004859027452766895,0.0009
0.8191525925925925,217,128,4,1027,1.72,230.44,56,0.020048389211297035,0.0009
0.8145659259259259,216,132,4,1063,1.7307692307692308,230.69230769230768,65,0.04152515158057213,0.0009
0.8111259259259259,216,136,5,1090,1.7037037037037037,229.03703703703704,72,0.028448723256587982,0.0009
0.8056474074074074,215,140,5,1133,1.7142857142857142,229.64285714285714,83,0.04308609664440155,0.0009
0.8010607407407407,215,144,5,1169,1.7142857142857142,229.64285714285714,92,0.006187716498970985,0.0009
0.7950725925925927,214,148,5,1216,1.793103448275862,231.82758620689654,103,0.04686346277594566,0.0009
0.7894666666666666,214,152,5,1260,1.7666666666666666,231.0,114,0.049721233546733856,0.0009
0.7839881481481481,214,156,6,1303,1.8387096774193548,234.67741935483872,125,0.04892103001475334,0.0009
0.7787644444444444,213,160,6,1344,1.84375,235.0625,135,0.04643335938453674,0.0009
0.7762162962962963,213,164,6,1364,1.84375,235.0625,140,0.02948725037276745,0.0009
0.773668148148148,211,168,6,1384,1.7878787878787878,232.72727272727272,145,0.004820790607482195,0.0009
0.7713748148148147,210,172,6,1402,1.7352941176470589,230.97058823529412,150,0.024030795320868492,0.0009
0.7688266666666667,209,176,6,1422,1.6857142857142857,229.54285714285714,155,0.027514412999153137,0.0009
0.7653866666666667,209,180,6,1449,1.6666666666666667,228.66666666666666,162,0.049312055110931396,0.0009
0.759271111111111,209,184,7,1497,1.6666666666666667,228.66666666666666,174,0.07757094502449036,0.0009
0.7540474074074073,208,188,7,1538,1.7027027027027026,229.83783783783784,184,0.006605474278330803,0.0009
0.7514992592592592,207,192,7,1558,1.7105263157894737,230.57894736842104,189,0.052378587424755096,0.0009
0.7478044444444444,207,196,7,1587,1.6923076923076923,230.30769230769232,196,0.0415777713060379,0.0009
