rollout/exploration_rate,time/fps,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/loss,train/learning_rate
0.9941199999999999,140,4,0,49,,,,,
0.9897999999999998,168,8,0,85,4.0,310.0,,,
0.9859600000000002,182,12,0,117,3.0,288.0,,,
0.98356,181,16,0,137,2.0,249.0,,,
0.9800800000000001,189,20,0,166,1.75,240.25,,,
0.976,199,24,1,200,1.75,240.25,,,
0.97144,206,28,1,238,1.8,234.2,,,
0.9692800000000001,205,32,1,256,1.8333333333333333,233.83333333333334,,,
0.9655599999999998,206,36,1,287,1.7142857142857142,230.42857142857142,,,
0.9620799999999999,209,40,1,316,1.625,228.625,,,
0.9599200000000001,209,44,1,334,1.625,228.625,,,
0.9575199999999999,208,48,1,354,1.4444444444444444,220.11111111111111,,,
0.95428,208,52,1,381,1.4,218.3,,,
0.9497199999999999,210,56,1,419,1.4545454545454546,220.1818181818182,,,
0.9452800000000001,213,60,2,456,1.5,222.16666666666666,,,
0.9428799999999999,213,64,2,476,1.5,222.16666666666666,,,
0.9356800000000002,218,68,2,536,1.3846153846153846,217.46153846153845,,,
0.9332799999999999,217,72,2,556,1.5714285714285714,225.07142857142858,,,
0.92956,218,76,2,587,1.5333333333333334,224.66666666666666,,,
0.925,220,80,2,625,1.5625,226.0,,,
0.9204399999999999,223,84,2,663,1.5625,226.0,,,
0.9180400000000002,222,88,3,683,1.588235294117647,226.0,,,
0.9134800000000002,224,92,3,721,1.5,222.83333333333334,,,
0.9057999999999999,228,96,3,785,1.736842105263158,232.47368421052633,,,
0.9012399999999999,229,100,3,823,1.75,232.7,,,
0.8950000000000001,232,104,3,875,1.75,232.7,,,
0.8928399999999999,230,108,3,893,1.8571428571428572,235.66666666666666,,,
0.8872000000000002,231,112,4,940,1.8181818181818181,234.77272727272728,,,
0.8850399999999998,229,116,4,958,1.826086956521739,234.69565217391303,,,
0.8809599999999997,230,120,4,992,1.8333333333333333,234.625,,,
0.87856,230,124,4,1012,1.8333333333333333,234.625,,,
0.8748400000000002,230,128,4,1043,1.76,231.44,,,
0.87124,230,132,4,1073,1.7692307692307692,232.30769230769232,,,
0.8675200000000003,230,136,4,1104,1.7407407407407407,231.25925925925927,,,
0.8615199999999998,231,140,4,1154,1.7857142857142858,232.82142857142858,,,
0.8569599999999997,232,144,5,1192,1.7857142857142858,232.82142857142858,,,
0.8519199999999998,233,148,5,1234,1.793103448275862,232.31034482758622,,,
0.8483200000000002,233,152,5,1264,1.8333333333333333,234.83333333333334,,,
0.8459199999999999,233,156,5,1284,1.7741935483870968,232.32258064516128,,,
0.8400399999999998,234,160,5,1333,1.8125,233.78125,,,
0.8357200000000002,235,164,5,1369,1.8125,233.78125,,,
0.8327199999999998,234,168,5,1394,1.8181818181818181,233.42424242424244,,,
0.8303200000000001,233,172,6,1414,1.7941176470588236,232.47058823529412,,,
0.8279199999999998,233,176,6,1434,1.7428571428571429,231.0,,,
0.82576,232,180,6,1452,1.6944444444444444,229.02777777777777,,,
0.8236000000000002,232,184,6,1470,1.6944444444444444,229.02777777777777,,,
0.8192800000000002,232,188,6,1506,1.6486486486486487,226.94594594594594,,,
0.8150799999999998,232,192,6,1541,1.6842105263157894,227.8684210526316,,,
0.8117200000000002,232,196,6,1569,1.6923076923076923,228.46153846153845,,,
0.8079999999999998,232,200,6,1600,1.675,227.95,,,
0.8019999999999999,233,204,7,1650,1.675,227.95,,,
0.7998400000000002,233,208,7,1668,1.7073170731707317,229.29268292682926,,,
0.7924,234,212,7,1730,1.7142857142857142,229.85714285714286,,,
0.7865199999999998,235,216,7,1779,1.744186046511628,231.04651162790697,,,
0.7846000000000001,234,220,7,1795,1.75,231.11363636363637,,,
0.7822000000000002,233,224,7,1815,1.75,231.11363636363637,,,
0.7766799999999998,234,228,7,1861,1.711111111111111,229.95555555555555,,,
0.7745200000000001,233,232,8,1879,1.7391304347826086,230.7608695652174,,,
0.7669600000000001,234,236,8,1942,1.7872340425531914,232.93617021276594,,,
0.7637200000000002,234,240,8,1969,1.7708333333333333,232.08333333333334,,,
0.7586800000000002,235,244,8,2011,1.7708333333333333,232.08333333333334,,,
0.7565199999999999,235,248,8,2029,1.7755102040816326,232.28571428571428,,,
0.7541200000000002,234,252,8,2049,1.74,230.72,,,
0.7506399999999998,234,256,8,2078,1.7254901960784315,230.4313725490196,,,
0.7429600000000001,234,260,9,2142,1.7884615384615385,232.8846153846154,,,
0.7375599999999999,235,264,9,2187,1.7884615384615385,232.8846153846154,,,
0.7340800000000001,235,268,9,2216,1.8113207547169812,233.45283018867926,,,
0.7306000000000001,235,272,9,2245,1.8148148148148149,233.46296296296296,,,
0.7271200000000002,235,276,9,2274,1.8,232.6909090909091,,,
0.7228000000000001,235,280,9,2310,1.8035714285714286,232.60714285714286,,,
0.7190799999999997,235,284,9,2341,1.8035714285714286,232.60714285714286,,,
0.7118800000000001,236,288,10,2401,1.8070175438596492,232.98245614035088,,,
0.70756,236,292,10,2437,1.8620689655172413,235.0344827586207,,,
0.7051600000000002,235,296,10,2457,1.8305084745762712,233.67796610169492,,,
0.7008400000000001,236,300,10,2493,1.8333333333333333,233.86666666666667,,,
0.6912400000000002,237,304,10,2573,1.8333333333333333,233.86666666666667,,,
0.68536,238,308,11,2622,1.9344262295081966,236.75409836065575,,,
0.6818800000000002,237,312,11,2651,1.9516129032258065,237.3709677419355,,,
0.6774399999999998,237,316,11,2688,1.9682539682539681,238.14285714285714,,,
0.6739599999999999,237,320,11,2717,1.953125,237.484375,,,
0.6715600000000003,237,324,11,2737,1.953125,237.484375,,,
0.6670000000000003,237,328,11,2775,1.9230769230769231,236.26153846153846,,,
0.66208,237,332,11,2816,1.9393939393939394,237.21212121212122,,,
0.6596800000000003,237,336,11,2836,1.9253731343283582,236.6417910447761,,,
0.6577599999999999,236,340,12,2852,1.8970588235294117,235.5735294117647,,,
0.65428,236,344,12,2881,1.8970588235294117,235.5735294117647,,,
0.6518800000000002,236,348,12,2901,1.8840579710144927,235.18840579710144,,,
0.6475600000000001,236,352,12,2937,1.8571428571428572,234.2,,,
0.6437200000000001,236,356,12,2969,1.8732394366197183,235.05633802816902,,,
0.6402400000000001,236,360,12,2998,1.8611111111111112,234.79166666666666,,,
0.6359200000000002,235,364,12,3034,1.8611111111111112,234.79166666666666,8,0.022991178557276726,0.0004
0.631,234,368,13,3075,1.8630136986301369,234.75342465753425,18,0.030558031052350998,0.0004
0.6286000000000002,233,372,13,3095,1.864864864864865,235.16216216216216,23,0.01482292078435421,0.0004
0.6261999999999999,232,376,13,3115,1.84,234.41333333333333,28,0.030682355165481567,0.0004
0.62296,231,380,13,3142,1.8289473684210527,233.92105263157896,35,0.012204545550048351,0.0004
0.6186399999999999,230,384,13,3178,1.8289473684210527,233.92105263157896,44,0.04467282444238663,0.0004
0.6122799999999998,229,388,14,3231,1.8571428571428572,234.74025974025975,57,0.04130225628614426,0.0004
0.6055600000000001,228,392,14,3287,1.8974358974358974,236.60256410256412,71,0.016146648675203323,0.0004
0.5998000000000001,227,396,14,3335,1.9240506329113924,237.1012658227848,83,0.02712046355009079,0.0004
0.59464,227,400,14,3378,1.925,237.3,94,0.025586456060409546,0.0004
