rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,train/loss,train/n_updates,train/learning_rate
127.28,288,127.28,40547,140,320,0.01,0.01473475806415081,40446,0.0005
127.51,288,127.51,41137,142,324,0.01,0.5562556385993958,41036,0.0005
127.42,289,127.42,41658,144,328,0.01,0.2956200838088989,41557,0.0005
127.23,289,127.23,42243,146,332,0.01,0.008793034590780735,42142,0.0005
127.18,289,127.18,42771,147,336,0.01,0.00178693572524935,42670,0.0005
127.53,289,127.53,43363,149,340,0.01,0.009158783592283726,43262,0.0005
126.82,289,126.82,43879,151,344,0.01,0.005584452301263809,43778,0.0005
127.62,289,127.62,44586,153,348,0.01,0.00880910363048315,44485,0.0005
126.16,289,126.16,45140,155,352,0.01,0.005323903635144234,45039,0.0005
124.58,289,124.58,45739,157,356,0.01,0.4524804651737213,45638,0.0005
123.76,289,123.76,46234,159,360,0.01,0.011502305045723915,46133,0.0005
123.48,289,123.48,46794,161,364,0.01,0.0051362658850848675,46693,0.0005
124.7,290,124.7,47519,163,368,0.01,0.1682184636592865,47418,0.0005
126.99,290,126.99,48301,166,372,0.01,0.004925481975078583,48200,0.0005
130.05,291,130.05,49065,168,376,0.01,0.0034361016005277634,48964,0.0005
130.46,290,130.46,49607,170,380,0.01,0.004699939861893654,49506,0.0005
