time/fps,time/time_elapsed,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss
209,0,4,49,0.9941812499999999,,,,,
242,0,8,85,0.9899062499999998,4.0,310.0,,,
256,0,12,117,0.9861062500000002,3.0,288.0,,,
255,0,16,137,0.98373125,2.0,249.0,,,
261,0,20,166,0.9802875000000001,1.75,240.25,,,
273,0,24,200,0.97625,1.75,240.25,,,
278,0,28,238,0.9717374999999999,1.8,234.2,,,
276,0,32,256,0.9696000000000002,1.8333333333333333,233.83333333333334,,,
277,1,36,287,0.9659187499999998,1.7142857142857142,230.42857142857142,,,
280,1,40,316,0.962475,1.625,228.625,,,
281,1,44,334,0.9603375000000002,1.625,228.625,,,
279,1,48,354,0.9579624999999999,1.4444444444444444,220.11111111111111,,,
280,1,52,381,0.95475625,1.4,218.3,,,
283,1,56,419,0.9502437499999999,1.4545454545454546,220.1818181818182,,,
287,1,60,456,0.9458500000000002,1.5,222.16666666666666,,,
288,1,64,476,0.943475,1.5,222.16666666666666,,,
296,1,68,536,0.9363500000000001,1.3846153846153846,217.46153846153845,,,
294,1,72,556,0.9339749999999999,1.5714285714285714,225.07142857142858,,,
295,1,76,587,0.93029375,1.5333333333333334,224.66666666666666,,,
298,2,80,625,0.92578125,1.5625,226.0,,,
302,2,84,663,0.92126875,1.5625,226.0,,,
300,2,88,683,0.9188937500000003,1.588235294117647,226.0,,,
302,2,92,721,0.9143812500000003,1.5,222.83333333333334,,,
307,2,96,785,0.90678125,1.736842105263158,232.47368421052633,,,
309,2,100,823,0.90226875,1.75,232.7,,,
312,2,104,875,0.8960937500000001,1.75,232.7,,,
311,2,108,893,0.8939562499999998,1.8571428571428572,235.66666666666666,,,
312,3,112,940,0.8883750000000001,1.8181818181818181,234.77272727272728,,,
311,3,116,958,0.8862374999999999,1.826086956521739,234.69565217391303,,,
312,3,120,992,0.8821999999999998,1.8333333333333333,234.625,,,
308,3,124,1012,0.8798250000000001,1.8333333333333333,234.625,,,
308,3,128,1043,0.8761437500000002,1.76,231.44,,,
309,3,132,1073,0.8725812500000001,1.7692307692307692,232.30769230769232,,,
309,3,136,1104,0.8689000000000002,1.7407407407407407,231.25925925925927,,,
312,3,140,1154,0.8629624999999999,1.7857142857142858,232.82142857142858,,,
313,3,144,1192,0.8584499999999998,1.7857142857142858,232.82142857142858,,,
314,3,148,1234,0.8534624999999998,1.793103448275862,232.31034482758622,,,
314,4,152,1264,0.8499000000000002,1.8333333333333333,234.83333333333334,,,
314,4,156,1284,0.847525,1.7741935483870968,232.32258064516128,,,
315,4,160,1333,0.8417062499999998,1.8125,233.78125,,,
316,4,164,1369,0.8374312500000003,1.8125,233.78125,,,
315,4,168,1394,0.8344624999999998,1.8181818181818181,233.42424242424244,,,
314,4,172,1414,0.8320875000000001,1.7941176470588236,232.47058823529412,,,
313,4,176,1434,0.8297124999999997,1.7428571428571429,231.0,,,
313,4,180,1452,0.8275750000000001,1.6944444444444444,229.02777777777777,,,
312,4,184,1470,0.8254375000000003,1.6944444444444444,229.02777777777777,,,
313,4,188,1506,0.8211625000000002,1.6486486486486487,226.94594594594594,,,
313,4,192,1541,0.8170062499999999,1.6842105263157894,227.8684210526316,,,
313,5,196,1569,0.8136812500000002,1.6923076923076923,228.46153846153845,,,
313,5,200,1600,0.8099999999999998,1.675,227.95,,,
315,5,204,1650,0.8040625,1.675,227.95,,,
314,5,208,1668,0.8019250000000002,1.7073170731707317,229.29268292682926,,,
316,5,212,1730,0.7945625,1.7142857142857142,229.85714285714286,,,
317,5,216,1779,0.7887437499999999,1.744186046511628,231.04651162790697,,,
316,5,220,1795,0.7868437500000001,1.75,231.11363636363637,,,
316,5,224,1815,0.7844687500000003,1.75,231.11363636363637,,,
317,5,228,1861,0.7790062499999998,1.711111111111111,229.95555555555555,,,
316,5,232,1879,0.7768687500000001,1.7391304347826086,230.7608695652174,,,
318,6,236,1942,0.7693875000000001,1.7872340425531914,232.93617021276594,,,
318,6,240,1969,0.7661812500000001,1.7708333333333333,232.08333333333334,,,
313,6,244,2023,0.7597687499999999,1.7708333333333333,232.08333333333334,5,0.0001,0.015982717275619507
301,6,248,2068,0.7544250000000001,1.7959183673469388,233.30612244897958,16,0.0001,0.0012773113558068871
292,7,252,2100,0.7506250000000001,1.84,234.86,24,0.0001,0.029349835589528084
283,7,256,2131,0.7469437500000002,1.8235294117647058,234.6078431372549,32,0.0001,0.057580575346946716
268,8,260,2198,0.7389874999999998,1.8653846153846154,237.21153846153845,49,0.0001,0.04074110463261604
260,8,264,2246,0.7332874999999999,1.8653846153846154,237.21153846153845,61,0.0001,0.000704436213709414
256,8,268,2266,0.7309125000000001,1.8867924528301887,238.0754716981132,66,0.0001,0.015802856534719467
253,9,272,2286,0.7285374999999998,1.8518518518518519,236.5185185185185,71,0.0001,0.027993028983473778
248,9,276,2317,0.72485625,1.8363636363636364,235.87272727272727,79,0.0001,0.01543966680765152
244,9,280,2337,0.7224812500000003,1.8035714285714286,234.58928571428572,84,0.0001,0.0016628960147500038
