time/fps,time/time_elapsed,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss
197,5,140,1128,0.05,1.7142857142857142,229.0,31,0.0001,0.05989516153931618
178,6,144,1179,0.05,1.7142857142857142,229.0,44,0.0001,0.02855030447244644
165,7,148,1217,0.05,1.7586206896551724,230.68965517241378,54,0.0001,0.009626354090869427
155,8,152,1277,0.05,1.7666666666666666,231.1,69,0.0001,0.0026819659397006035
150,8,156,1297,0.05,1.8387096774193548,233.8709677419355,74,0.0001,0.016320304945111275
146,9,160,1317,0.05,1.78125,231.65625,79,0.0001,0.02205914445221424
141,9,164,1337,0.05,1.78125,231.65625,84,0.0001,0.015463091433048248
138,9,168,1357,0.05,1.7272727272727273,229.42424242424244,89,0.0001,0.015278477221727371
130,10,172,1377,0.05,1.6764705882352942,228.0,94,0.0001,0.029041508212685585
121,11,176,1442,0.05,1.7142857142857142,229.0857142857143,110,0.0001,0.02147967740893364
117,12,180,1469,0.05,1.75,230.83333333333334,117,0.0001,0.03648924082517624
115,13,184,1507,0.05,1.75,230.83333333333334,126,0.0001,0.01657661236822605
112,13,188,1559,0.05,1.837837837837838,234.35135135135135,139,0.0001,0.015108701772987843
110,14,192,1597,0.05,1.7894736842105263,232.76315789473685,149,0.0001,0.00855316687375307
109,14,196,1617,0.05,1.794871794871795,233.30769230769232,154,0.0001,0.014910636469721794
107,15,200,1655,0.05,1.8,233.45,163,0.0001,0.022310655564069748
105,15,204,1693,0.05,1.8,233.45,173,0.0001,0.015128366649150848
104,16,208,1724,0.05,1.8048780487804879,233.46341463414635,180,0.0001,0.02311704494059086
104,16,212,1744,0.05,1.7857142857142858,232.95238095238096,185,0.0001,0.02206002175807953
102,17,216,1805,0.05,1.8372093023255813,235.13953488372093,201,0.0001,0.028899919241666794
101,18,220,1860,0.05,1.8636363636363635,237.02272727272728,214,0.0001,0.02189737744629383
99,19,224,1922,0.05,1.8636363636363635,237.02272727272728,230,0.0001,0.029451971873641014
98,20,228,1976,0.05,1.9333333333333333,240.48888888888888,243,0.0001,0.0077750724740326405
97,20,232,2036,0.05,1.934782608695652,240.97826086956522,258,0.0001,0.028434250503778458
96,21,236,2056,0.05,1.9787234042553192,242.63829787234042,263,0.0001,0.029511261731386185
96,21,240,2076,0.05,1.9375,241.0,268,0.0001,0.009847156703472137
95,21,244,2096,0.05,1.9375,241.0,273,0.0001,0.008799444884061813
94,22,248,2157,0.05,1.8979591836734695,239.3877551020408,289,0.0001,0.022224731743335724
94,23,252,2188,0.05,1.94,240.96,296,0.0001,0.03140738978981972
92,24,256,2238,0.05,1.9803921568627452,242.9607843137255,309,0.0001,0.022865643724799156
92,24,260,2288,0.05,2.0,244.09615384615384,321,0.0001,0.04384556785225868
91,25,264,2326,0.05,2.0,244.09615384615384,331,0.0001,0.03515059873461723
90,25,268,2346,0.05,2.0,244.0754716981132,336,0.0001,0.03113781288266182
89,26,272,2402,0.05,2.0,243.74074074074073,350,0.0001,0.02956904098391533
89,27,276,2422,0.05,2.0,243.43636363636364,355,0.0001,0.008459115400910378
88,27,280,2460,0.05,2.0,243.30357142857142,364,0.0001,0.02252080664038658
88,28,284,2498,0.05,2.0,243.30357142857142,374,0.0001,0.02949005551636219
87,28,288,2518,0.05,2.0,243.26315789473685,379,0.0001,0.010176901705563068
87,29,292,2586,0.05,2.0,243.1551724137931,396,0.0001,0.02266026847064495
86,30,296,2620,0.05,2.0508474576271185,244.67796610169492,404,0.0001,0.0157985407859087
86,30,300,2640,0.05,2.0166666666666666,243.61666666666667,409,0.0001,0.004193134605884552
86,31,304,2678,0.05,2.0166666666666666,243.61666666666667,419,0.0001,0.015068838372826576
85,31,308,2710,0.05,2.0327868852459017,244.37704918032787,427,0.0001,0.04388725385069847
85,31,312,2730,0.05,2.0,243.1290322580645,432,0.0001,0.028637096285820007
85,32,316,2786,0.05,2.0,243.20634920634922,446,0.0001,0.030044367536902428
85,33,320,2820,0.05,2.03125,243.9375,454,0.0001,0.01581955887377262
84,33,324,2851,0.05,2.03125,243.9375,462,0.0001,0.014120440930128098
84,33,328,2871,0.05,2.0153846153846153,243.2923076923077,467,0.0001,0.015094440430402756
84,34,332,2891,0.05,1.9848484848484849,242.3181818181818,472,0.0001,0.022311579436063766
83,35,336,2929,0.05,1.955223880597015,241.13432835820896,482,0.0001,0.009973895736038685
83,35,340,2947,0.05,1.9558823529411764,241.1764705882353,486,0.0001,0.04492412135004997
82,36,344,2996,0.05,1.9558823529411764,241.1764705882353,498,0.0001,0.021562891080975533
82,36,348,3028,0.05,1.9855072463768115,242.56521739130434,506,0.0001,0.01589019224047661
82,37,352,3048,0.05,1.957142857142857,241.47142857142856,511,0.0001,0.01600988395512104
81,37,356,3075,0.05,1.943661971830986,241.04225352112675,518,0.0001,0.04562506452202797
81,37,360,3095,0.05,1.9166666666666667,240.19444444444446,523,0.0001,0.010806874372065067
81,38,364,3115,0.05,1.9166666666666667,240.19444444444446,528,0.0001,0.007415360305458307
81,38,368,3135,0.05,1.8904109589041096,239.2054794520548,533,0.0001,0.0308240819722414
80,39,372,3155,0.05,1.864864864864865,238.4189189189189,538,0.0001,0.034229230135679245
80,39,376,3196,0.05,1.8666666666666667,238.74666666666667,548,0.0001,0.020673874765634537
80,40,380,3230,0.05,1.868421052631579,238.56578947368422,557,0.0001,0.013071544468402863
80,40,384,3266,0.05,1.868421052631579,238.56578947368422,566,0.0001,0.031633637845516205
79,41,388,3304,0.05,1.87012987012987,238.4025974025974,575,0.0001,0.020671699196100235
79,42,392,3375,0.05,1.8717948717948718,238.47435897435898,593,0.0001,0.00495245261117816
79,42,396,3395,0.05,1.9113924050632911,240.1139240506329,598,0.0001,0.012949110940098763
78,43,400,3426,0.05,1.9,239.675,606,0.0001,0.020123854279518127
78,43,404,3446,0.05,1.9,239.675,611,0.0001,0.03140651062130928
78,44,408,3477,0.05,1.876543209876543,238.85185185185185,619,0.0001,0.01105610653758049
78,44,412,3508,0.05,1.8658536585365855,238.6829268292683,626,0.0001,0.00891859084367752
78,45,416,3528,0.05,1.855421686746988,238.48192771084337,631,0.0001,0.013279750011861324
77,45,420,3565,0.05,1.8571428571428572,238.42857142857142,641,0.0001,0.011604641564190388
77,46,424,3599,0.05,1.8571428571428572,238.42857142857142,649,0.0001,0.021637296304106712
77,47,428,3643,0.05,1.8705882352941177,238.6,660,0.0001,0.03892426937818527
76,48,432,3704,0.05,1.8837209302325582,238.63953488372093,675,0.0001,0.015478026121854782
76,48,436,3746,0.05,1.9080459770114941,240.02298850574712,686,0.0001,0.02222380042076111
76,49,440,3766,0.05,1.8977272727272727,239.7840909090909,691,0.0001,0.021032756194472313
76,49,444,3786,0.05,1.8977272727272727,239.7840909090909,696,0.0001,0.021330451592803
76,49,448,3806,0.05,1.8764044943820224,238.86516853932585,701,0.0001,0.0048674303106963634
76,50,452,3826,0.05,1.8555555555555556,238.0,706,0.0001,0.005518576130270958
76,50,456,3874,0.05,1.8681318681318682,238.42857142857142,718,0.0001,0.019044965505599976
76,51,460,3917,0.05,1.8804347826086956,238.57608695652175,729,0.0001,0.003417316125705838
76,51,464,3937,0.05,1.8804347826086956,238.57608695652175,734,0.0001,0.025789285078644753
76,52,468,3957,0.05,1.8602150537634408,237.80645161290323,739,0.0001,0.013144701719284058
75,52,472,3984,0.05,1.8404255319148937,237.03191489361703,745,0.0001,0.010727074928581715
75,53,476,4020,0.05,1.8526315789473684,237.2842105263158,754,0.0001,0.026145465672016144
75,53,480,4066,0.05,1.8645833333333333,237.60416666666666,766,0.0001,0.0075950282625854015
75,54,484,4100,0.05,1.8645833333333333,237.60416666666666,774,0.0001,0.014306153170764446
75,55,488,4160,0.05,1.865979381443299,237.46391752577318,789,0.0001,0.005921121686697006
75,55,492,4194,0.05,1.9081632653061225,239.1530612244898,798,0.0001,0.03255750238895416
75,56,496,4239,0.05,1.9191919191919191,239.40404040404042,809,0.0001,0.008312277495861053
74,56,500,4266,0.05,1.91,239.1,816,0.0001,0.0014988433104008436
74,57,504,4293,0.05,1.91,239.1,823,0.0001,0.00375987496227026
74,57,508,4332,0.05,1.88,237.93,832,0.0001,0.014973822981119156
74,58,512,4380,0.05,1.89,238.42,844,0.0001,0.004065855406224728
74,59,516,4422,0.05,1.93,239.91,855,0.0001,0.0032771104015409946
74,60,520,4456,0.05,1.94,239.98,863,0.0001,0.0065958937630057335
73,61,524,4530,0.05,1.94,239.98,882,0.0001,0.0035765087231993675
73,62,528,4594,0.05,1.99,242.26,898,0.0001,0.019212324172258377
72,63,532,4626,0.05,2.01,243.01,906,0.0001,0.01805046945810318
72,64,536,4700,0.05,2.04,244.58,924,0.0001,0.0019624303095042706
72,65,540,4730,0.05,2.06,245.32,932,0.0001,0.005999770946800709
71,66,544,4774,0.05,2.06,245.32,943,0.0001,0.008647207170724869
71,67,548,4841,0.05,2.09,246.46,960,0.0001,0.006706200540065765
71,68,552,4877,0.05,2.13,247.98,969,0.0001,0.007197042461484671
71,68,556,4910,0.05,2.13,247.62,977,0.0001,0.013292459771037102
71,69,560,4936,0.05,2.14,247.81,983,0.0001,0.01148487813770771
71,69,564,4970,0.05,2.14,247.81,992,0.0001,0.005403155926615
