time/fps,time/time_elapsed,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss
190,0,4,49,0.9805959999999999,,,,,
218,0,8,85,0.96634,4.0,310.0,,,
232,0,12,117,0.9536680000000001,3.0,288.0,,,
232,0,16,137,0.945748,2.0,249.0,,,
240,0,20,166,0.934264,1.75,240.25,,,
250,0,24,200,0.9208,1.75,240.25,,,
256,0,28,238,0.905752,1.8,234.2,,,
253,1,32,256,0.898624,1.8333333333333333,233.83333333333334,,,
252,1,36,287,0.886348,1.7142857142857142,230.42857142857142,,,
253,1,40,316,0.874864,1.625,228.625,,,
253,1,44,334,0.8677360000000001,1.625,228.625,,,
251,1,48,354,0.859816,1.4444444444444444,220.11111111111111,,,
252,1,52,381,0.8491239999999999,1.4,218.3,,,
255,1,56,419,0.834076,1.4545454545454546,220.1818181818182,,,
258,1,60,456,0.8194240000000002,1.5,222.16666666666666,,,
258,1,64,476,0.8115040000000001,1.5,222.16666666666666,,,
265,2,68,536,0.7877440000000001,1.3846153846153846,217.46153846153845,,,
263,2,72,556,0.7798240000000001,1.5714285714285714,225.07142857142858,,,
264,2,76,587,0.7675480000000001,1.5333333333333334,224.66666666666666,,,
266,2,80,625,0.7525,1.5625,226.0,,,
269,2,84,663,0.7374519999999999,1.5625,226.0,,,
263,2,88,683,0.7295319999999998,1.588235294117647,226.0,,,
265,2,92,721,0.714484,1.5,222.83333333333334,,,
269,2,96,785,0.6891399999999999,1.736842105263158,232.47368421052633,,,
270,3,100,823,0.6740920000000001,1.75,232.7,,,
274,3,104,875,0.6535,1.75,232.7,,,
272,3,108,893,0.6463720000000001,1.8571428571428572,235.66666666666666,,,
274,3,112,940,0.6277600000000001,1.8181818181818181,234.77272727272728,,,
272,3,116,958,0.6206320000000001,1.826086956521739,234.69565217391303,,,
273,3,120,992,0.6071679999999999,1.8333333333333333,234.625,,,
265,3,124,1012,0.599248,1.8333333333333333,234.625,2,0.0001,0.017377682030200958
239,4,128,1050,0.5842,1.76,231.44,12,0.0001,0.029571697115898132
228,4,132,1070,0.5762800000000001,1.7692307692307692,231.84615384615384,17,0.0001,0.01566273346543312
215,5,136,1097,0.565588,1.7407407407407407,230.14814814814815,24,0.0001,0.014838224276900291
207,5,140,1117,0.5576679999999999,1.6785714285714286,227.42857142857142,29,0.0001,0.007501436863094568
200,5,144,1137,0.5497479999999999,1.6785714285714286,227.42857142857142,34,0.0001,0.02194201387465
