rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,train/loss,train/n_updates,train/learning_rate
23.0,9619,23.0,92,0,4,0.9825200000000005,,,
25.5,665,25.5,204,0,8,0.9612400000000003,0.00011963024735450745,103,0.005
29.416666666666668,491,29.416666666666668,353,0,12,0.9329300000000005,0.00019100078498013318,252,0.005
28.375,452,28.375,454,1,16,0.9137400000000002,2.78742936643539e-05,353,0.005
25.7,437,25.7,514,1,20,0.9023400000000005,0.08902683854103088,413,0.005
24.833333333333332,427,24.833333333333332,596,1,24,0.8867599999999997,0.015609991736710072,495,0.005
24.214285714285715,408,24.214285714285715,678,1,28,0.8711799999999998,0.011035955511033535,577,0.005
22.75,404,22.75,728,1,32,0.8616799999999998,0.01081848330795765,627,0.005
25.055555555555557,398,25.055555555555557,902,2,36,0.8286199999999995,0.0062791891396045685,801,0.005
24.525,397,24.525,981,2,40,0.8136100000000003,0.0022888395469635725,880,0.005
24.772727272727273,384,24.772727272727273,1090,2,44,0.7928999999999996,0.01979159563779831,989,0.005
23.958333333333332,376,23.958333333333332,1150,3,48,0.7814999999999999,0.028091374784708023,1049,0.005
24.057692307692307,362,24.057692307692307,1251,3,52,0.7623099999999996,0.004285699222236872,1150,0.005
23.446428571428573,362,23.446428571428573,1313,3,56,0.7505300000000005,0.013876689597964287,1212,0.005
23.25,361,23.25,1395,3,60,0.7349499999999998,0.005957697052508593,1294,0.005
23.171875,360,23.171875,1483,4,64,0.7182299999999998,0.011333183385431767,1382,0.005
23.897058823529413,358,23.897058823529413,1625,4,68,0.6912500000000004,0.009210009127855301,1524,0.005
24.63888888888889,355,24.63888888888889,1774,4,72,0.6629400000000004,0.001667809672653675,1673,0.005
24.013157894736842,355,24.013157894736842,1825,5,76,0.6532500000000003,0.0051111504435539246,1724,0.005
23.775,356,23.775,1902,5,80,0.6386200000000004,0.01177050732076168,1801,0.005
23.952380952380953,354,23.952380952380953,2012,5,84,0.6177199999999996,0.042929165065288544,1911,0.005
24.772727272727273,350,24.772727272727273,2180,6,88,0.5858000000000003,0.013704491779208183,2079,0.005
24.73913043478261,349,24.73913043478261,2276,6,92,0.56756,0.0056563629768788815,2175,0.005
24.5,348,24.5,2352,6,96,0.5531200000000003,0.007218952290713787,2251,0.005
24.57,346,24.57,2457,7,100,0.5331700000000004,0.026621220633387566,2356,0.005
24.53,343,24.53,2545,7,104,0.5164500000000005,0.008631063625216484,2444,0.005
24.64,342,24.64,2668,7,108,0.4930800000000004,0.012204878032207489,2567,0.005
24.43,342,24.43,2796,8,112,0.4687600000000003,0.01819864846765995,2695,0.005
24.35,341,24.35,2889,8,116,0.45109000000000066,0.004024547524750233,2788,0.005
25.86,332,25.86,3100,9,120,0.4109999999999996,0.01169661246240139,2999,0.005
26.23,333,26.23,3219,9,124,0.3883900000000001,0.008649401366710663,3118,0.005
27.15,333,27.15,3393,10,128,0.3553299999999998,0.033672768622636795,3292,0.005
28.46,333,28.46,3574,10,132,0.3209400000000002,0.011117912828922272,3473,0.005
28.49,333,28.49,3751,11,136,0.2873100000000003,0.008633675053715706,3650,0.005
29.8,334,29.8,3961,11,140,0.24741000000000057,0.006061194464564323,3860,0.005
31.04,334,31.04,4194,12,144,0.20314000000000054,0.03075309284031391,4093,0.005
33.6,335,33.6,4510,13,148,0.14309999999999945,0.03330431133508682,4409,0.005
36.66,332,36.66,4917,14,152,0.06577000000000022,0.012222284451127052,4816,0.005
39.44,330,39.44,5257,15,156,0.05,0.010913531295955181,5156,0.005
42.99,331,42.99,5694,17,160,0.05,0.055211860686540604,5593,0.005
46.5,331,46.5,6133,18,164,0.05,0.033485621213912964,6032,0.005
49.41,332,49.41,6566,19,168,0.05,0.017794420942664146,6465,0.005
52.07,329,52.07,6981,21,172,0.05,0.14456391334533691,6880,0.005
54.87,327,54.87,7312,22,176,0.05,0.1422581672668457,7211,0.005
58.41,326,58.41,7743,23,180,0.05,0.010950440540909767,7642,0.005
61.69,323,61.69,8181,25,184,0.05,0.20512688159942627,8080,0.005
64.39,317,64.39,8619,27,188,0.05,0.04857662320137024,8518,0.005
67.44,313,67.44,9020,28,192,0.05,0.20592808723449707,8919,0.005
77.45,313,77.45,10097,32,196,0.05,0.008912124671041965,9996,0.005
79.89,312,79.89,10446,33,200,0.05,0.1849900484085083,10345,0.005
90.2,306,90.2,11565,37,204,0.05,0.02544390596449375,11464,0.005
96.38,305,96.38,12306,40,208,0.05,0.12124402076005936,12205,0.005
99.76,306,99.76,12772,41,212,0.05,0.02908427082002163,12671,0.005
103.4,305,103.4,13229,43,216,0.05,0.01590603217482567,13128,0.005
107.62,300,107.62,13862,46,220,0.05,0.014397221617400646,13761,0.005
110.13,299,110.13,14232,47,224,0.05,0.03171280771493912,14131,0.005
111.8,299,111.8,14573,48,228,0.05,0.10945829749107361,14472,0.005
114.32,297,114.32,15006,50,232,0.05,0.23988068103790283,14905,0.005
113.76,297,113.76,15127,50,236,0.05,0.01743389666080475,15026,0.005
112.8,297,112.8,15241,51,240,0.05,0.008534523658454418,15140,0.005
111.92,297,111.92,15386,51,244,0.05,0.03159266337752342,15285,0.005
110.42,298,110.42,15552,52,248,0.05,0.014018812216818333,15451,0.005
107.37,298,107.37,15654,52,252,0.05,0.005581551231443882,15553,0.005
105.47,298,105.47,15804,53,256,0.05,0.00885795895010233,15703,0.005
102.47,298,102.47,15941,53,260,0.05,0.008813614957034588,15840,0.005
101.2,298,101.2,16253,54,264,0.05,0.003042864613234997,16152,0.005
99.21,298,99.21,16487,55,268,0.05,0.0031188209541141987,16386,0.005
98.61,298,98.61,16842,56,272,0.05,0.33280429244041443,16741,0.005
97.68,298,97.68,17080,57,276,0.05,0.352413147687912,16979,0.005
96.7,299,96.7,17413,58,280,0.05,0.019789719954133034,17312,0.005
96.14,299,96.14,17795,59,284,0.05,0.027907706797122955,17694,0.005
95.39,300,95.39,18158,60,288,0.05,0.4164966642856598,18057,0.005
94.22,300,94.22,18442,61,292,0.05,0.005404318682849407,18341,0.005
85.92,299,85.92,18689,62,296,0.05,0.015134032815694809,18588,0.005
84.34,300,84.34,18880,62,300,0.05,0.4260195791721344,18779,0.005
74.74,300,74.74,19039,63,304,0.05,0.4233841300010681,18938,0.005
69.34,300,69.34,19240,64,308,0.05,0.006265098694711924,19139,0.005
65.94,300,65.94,19366,64,312,0.05,0.004809227306395769,19265,0.005
63.48,300,63.48,19577,65,316,0.05,0.6760963797569275,19476,0.005
59.0,301,59.0,19762,65,320,0.05,0.0047055017203092575,19661,0.005
57.13,301,57.13,19945,66,324,0.05,0.3820432424545288,19844,0.005
55.86,301,55.86,20159,66,328,0.05,0.01999852806329727,20058,0.005
54.21,300,54.21,20427,67,332,0.05,0.804008960723877,20326,0.005
55.39,301,55.39,20666,68,336,0.05,0.004481127019971609,20565,0.005
56.87,301,56.87,20928,69,340,0.05,0.01785118132829666,20827,0.005
58.22,302,58.22,21208,70,344,0.05,0.29421737790107727,21107,0.005
61.14,302,61.14,21666,71,348,0.05,0.44612106680870056,21565,0.005
63.63,302,63.63,22017,72,352,0.05,0.3843148648738861,21916,0.005
65.46,302,65.46,22350,73,356,0.05,0.024274518713355064,22249,0.005
67.33,302,67.33,22674,74,360,0.05,0.004367286805063486,22573,0.005
67.45,302,67.45,22998,75,364,0.05,0.40058621764183044,22897,0.005
68.32,302,68.32,23319,77,368,0.05,0.7185498476028442,23218,0.005
67.93,302,67.93,23635,78,372,0.05,0.44730520248413086,23534,0.005
69.54,302,69.54,24034,79,376,0.05,1.631441593170166,23933,0.005
71.1,302,71.1,24523,81,380,0.05,0.1141696646809578,24422,0.005
70.81,302,70.81,24876,82,384,0.05,0.4502095580101013,24775,0.005
70.31,302,70.31,25189,83,388,0.05,0.609363853931427,25088,0.005
70.11,302,70.11,25453,84,392,0.05,0.44886356592178345,25352,0.005
69.68,301,69.68,25657,85,396,0.05,0.4613669514656067,25556,0.005
69.15,301,69.15,25795,85,400,0.05,0.9249942302703857,25694,0.005
68.67,301,68.67,25906,85,404,0.05,0.08373253047466278,25805,0.005
67.71,301,67.71,26011,86,408,0.05,0.1311095505952835,25910,0.005
69.47,301,69.47,26313,87,412,0.05,0.02791360579431057,26212,0.005
70.48,301,70.48,26625,88,416,0.05,0.034402649849653244,26524,0.005
71.14,301,71.14,26876,89,420,0.05,0.43845030665397644,26775,0.005
74.26,301,74.26,27371,90,424,0.05,0.5896324515342712,27270,0.005
76.83,301,76.83,27842,92,428,0.05,0.09253820776939392,27741,0.005
79.73,301,79.73,28400,94,432,0.05,0.05309222638607025,28299,0.005
83.69,300,83.69,29035,96,436,0.05,0.16889135539531708,28934,0.005
85.37,300,85.37,29465,98,440,0.05,0.058053839951753616,29364,0.005
86.2,300,86.2,29828,99,444,0.05,0.010519341565668583,29727,0.005
84.88,299,84.88,30154,100,448,0.05,0.008300659246742725,30053,0.005
84.64,300,84.64,30481,101,452,0.05,0.022382400929927826,30380,0.005
83.56,299,83.56,30706,102,456,0.05,0.04103424400091171,30605,0.005
82.45,299,82.45,30919,103,460,0.05,0.9264762997627258,30818,0.005
82.25,299,82.25,31223,104,464,0.05,0.10408835858106613,31122,0.005
80.56,300,80.56,31375,104,468,0.05,0.4100499749183655,31274,0.005
79.18,300,79.18,31553,105,472,0.05,0.4047849476337433,31452,0.005
78.02,300,78.02,31836,105,476,0.05,0.40517792105674744,31735,0.005
78.9,300,78.9,32413,107,480,0.05,0.49859699606895447,32312,0.005
79.01,300,79.01,32777,109,484,0.05,0.6660181283950806,32676,0.005
78.8,300,78.8,33069,110,488,0.05,0.02857263572514057,32968,0.005
82.41,301,82.41,33694,111,492,0.05,0.008647610433399677,33593,0.005
83.69,301,83.69,34026,112,496,0.05,0.6991711258888245,33925,0.005
87.59,300,87.59,34554,114,500,0.05,0.38139861822128296,34453,0.005
90.96,301,90.96,35002,116,504,0.05,0.09747017920017242,34901,0.005
96.4,301,96.4,35651,118,508,0.05,0.503492534160614,35550,0.005
97.48,301,97.48,36061,119,512,0.05,0.5008028745651245,35960,0.005
99.76,300,99.76,36601,121,516,0.05,0.005932952277362347,36500,0.005
102.74,301,102.74,37150,123,520,0.05,0.5912962555885315,37049,0.005
101.3,300,101.3,37501,124,524,0.05,0.0512053519487381,37400,0.005
100.8,299,100.8,37922,126,528,0.05,0.4445006251335144,37821,0.005
100.61,300,100.61,38461,128,532,0.05,0.4104149341583252,38360,0.005
97.08,300,97.08,38743,129,536,0.05,0.07448594272136688,38642,0.005
96.62,300,96.62,39127,130,540,0.05,0.043853238224983215,39026,0.005
94.96,299,94.96,39324,131,544,0.05,0.6832007169723511,39223,0.005
93.37,299,93.37,39491,131,548,0.05,0.5621539354324341,39390,0.005
91.48,299,91.48,39629,132,552,0.05,0.016943160444498062,39528,0.005
90.1,299,90.1,39716,132,556,0.05,0.10604281723499298,39615,0.005
89.14,299,89.14,39833,132,560,0.05,0.01040986180305481,39732,0.005
87.22,299,87.22,39945,133,564,0.05,0.008212672546505928,39844,0.005
86.61,299,86.61,40036,133,568,0.05,0.015542617067694664,39935,0.005
86.46,299,86.46,40199,134,572,0.05,0.1671210527420044,40098,0.005
85.05,300,85.05,40341,134,576,0.05,0.04398663714528084,40240,0.005
81.38,300,81.38,40551,135,580,0.05,0.5929906964302063,40450,0.005
82.04,300,82.04,40981,136,584,0.05,0.2868531048297882,40880,0.005
82.82,299,82.82,41351,138,588,0.05,0.5160394906997681,41250,0.005
81.2,299,81.2,41814,139,592,0.05,0.008666524663567543,41713,0.005
82.99,300,82.99,42325,141,596,0.05,0.24509474635124207,42224,0.005
82.65,300,82.65,42819,142,600,0.05,0.058747194707393646,42718,0.005
82.01,299,82.01,43203,144,604,0.05,0.023579029366374016,43102,0.005
79.12,299,79.12,43563,145,608,0.05,0.3942785859107971,43462,0.005
78.41,299,78.41,43902,146,612,0.05,0.4812978506088257,43801,0.005
75.08,300,75.08,44109,146,616,0.05,0.011764660477638245,44008,0.005
70.94,300,70.94,44244,147,620,0.05,0.01046660915017128,44143,0.005
69.65,300,69.65,44466,148,624,0.05,0.006683416198939085,44365,0.005
66.82,300,66.82,44604,148,628,0.05,0.3094870150089264,44503,0.005
63.08,299,63.08,44769,149,632,0.05,0.22891749441623688,44668,0.005
62.15,299,62.15,44958,149,636,0.05,0.44064781069755554,44857,0.005
59.84,299,59.84,45111,150,640,0.05,0.09285661578178406,45010,0.005
59.58,299,59.58,45282,151,644,0.05,0.4242549538612366,45181,0.005
59.27,299,59.27,45418,151,648,0.05,0.025796104222536087,45317,0.005
60.03,300,60.03,45632,152,652,0.05,0.0063707889057695866,45531,0.005
62.22,300,62.22,45938,153,656,0.05,0.0022254539653658867,45837,0.005
64.08,300,64.08,46241,153,660,0.05,0.795153796672821,46140,0.005
65.03,300,65.03,46448,154,664,0.05,0.4755520522594452,46347,0.005
67.29,300,67.29,46765,155,668,0.05,0.028081664815545082,46664,0.005
70.53,300,70.53,47252,157,672,0.05,0.05197831988334656,47151,0.005
76.03,300,76.03,47944,159,676,0.05,0.833285391330719,47843,0.005
81.82,301,81.82,48733,161,680,0.05,0.7906733751296997,48632,0.005
81.38,301,81.38,49119,162,684,0.05,1.0486853122711182,49018,0.005
