time/time_elapsed,time/episodes,time/fps,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
25,540,180,4566,0.3682577777777777,1.93,238.86,0.026148077100515366,0.0009,941
25,544,180,4586,0.3657096296296294,1.93,238.86,0.005343950819224119,0.0009,946
25,548,180,4653,0.35717333333333323,1.93,239.04,0.00665216613560915,0.0009,963
25,552,180,4691,0.3523318518518519,1.98,240.86,0.006402903702110052,0.0009,972
26,556,180,4711,0.3497837037037036,1.97,240.5,0.03846224397420883,0.0009,977
26,560,180,4731,0.3472355555555555,1.95,239.73,0.017621709033846855,0.0009,982
26,564,180,4751,0.34468740740740733,1.95,239.73,0.010135063901543617,0.0009,987
26,568,180,4778,0.34124740740740733,1.95,239.81,0.02836582437157631,0.0009,994
26,572,180,4798,0.33869925925925903,1.92,238.48,0.016822149977087975,0.0009,999
26,576,180,4818,0.3361511111111113,1.91,238.0,0.016752608120441437,0.0009,1004
26,580,180,4859,0.33092740740740734,1.91,237.94,0.018209217116236687,0.0009,1014
27,584,180,4879,0.32837925925925937,1.91,237.94,0.032361336052417755,0.0009,1019
27,588,180,4908,0.32468444444444455,1.89,237.48,0.004916846752166748,0.0009,1026
27,592,180,4935,0.32124444444444444,1.91,238.05,0.03101596236228943,0.0009,1033
27,596,179,4962,0.31780444444444444,1.85,235.54,0.0007825469947420061,0.0009,1040
27,600,179,4989,0.31436444444444434,1.86,235.93,0.03286837041378021,0.0009,1047
27,604,179,5016,0.31092444444444445,1.86,235.93,0.004503604024648666,0.0009,1053
28,608,179,5090,0.3014962962962964,1.81,234.11,0.010502343997359276,0.0009,1072
28,612,180,5152,0.2935970370370371,1.86,236.36,0.015107451006770134,0.0009,1087
28,616,180,5202,0.28722666666666663,1.87,236.77,0.0144939124584198,0.0009,1100
29,620,180,5232,0.28340444444444435,1.9,237.97,0.02705998346209526,0.0009,1107
29,624,179,5284,0.27677925925925906,1.9,237.97,0.005784100852906704,0.0009,1120
29,628,179,5309,0.2735940740740741,1.94,239.31,0.008649816736578941,0.0009,1127
29,632,179,5354,0.26786074074074073,1.94,239.21,0.024171872064471245,0.0009,1138
29,636,179,5374,0.26531259259259243,1.96,239.99,0.008911468088626862,0.0009,1143
30,640,179,5418,0.25970666666666675,1.97,240.81,0.03893513232469559,0.0009,1154
30,644,179,5479,0.25193481481481483,1.97,240.81,0.011928494088351727,0.0009,1169
30,648,179,5511,0.24785777777777784,2.0,242.22,0.01724373549222946,0.0009,1177
30,652,179,5536,0.24467259259259266,1.98,241.07,0.010888016782701015,0.0009,1183
30,656,179,5566,0.24085037037037038,1.98,241.29,0.0060120439156889915,0.0009,1191
31,660,179,5586,0.23830222222222208,1.95,240.14,0.013774214312434196,0.0009,1196
31,664,179,5648,0.2304029629629628,1.95,240.14,0.007552945055067539,0.0009,1211
31,668,179,5679,0.22645333333333317,1.97,241.06,0.012712220661342144,0.0009,1219
31,672,179,5697,0.22415999999999991,1.94,239.56,0.008074171841144562,0.0009,1224
31,676,179,5717,0.22161185185185184,1.92,238.69,0.07139553129673004,0.0009,1229
32,680,179,5731,0.2198281481481481,1.89,237.14,0.014056207612156868,0.0009,1232
32,684,178,5751,0.21728000000000003,1.89,237.14,0.02101997658610344,0.0009,1237
32,688,178,5771,0.21473185185185173,1.85,235.31,0.007589217275381088,0.0009,1242
32,692,178,5802,0.2107822222222222,1.85,235.19,0.01040099747478962,0.0009,1250
32,696,178,5822,0.20823407407407402,1.85,235.15,0.020603589713573456,0.0009,1255
32,700,178,5856,0.2039022222222221,1.86,235.4,0.008668417111039162,0.0009,1263
32,704,178,5892,0.19931555555555547,1.86,235.4,0.01539370696991682,0.0009,1272
33,708,178,5912,0.1967674074074074,1.86,235.44,0.013192081823945045,0.0009,1277
33,712,178,5948,0.19218074074074054,1.88,236.2,0.026955004781484604,0.0009,1286
33,716,178,5980,0.18810370370370355,1.88,236.11,0.01929198019206524,0.0009,1294
33,720,178,6000,0.18555555555555547,1.87,235.52,0.009716790169477463,0.0009,1299
33,724,178,6045,0.17982222222222222,1.87,235.52,0.016399094834923744,0.0009,1311
34,728,178,6108,0.17179555555555548,1.91,236.96,0.006600185297429562,0.0009,1326
34,732,178,6151,0.16631703703703704,1.94,238.2,0.03204722702503204,0.0009,1337
34,736,178,6187,0.1617303703703703,1.92,237.02,0.01133354939520359,0.0009,1346
35,740,178,6244,0.15446814814814813,1.93,237.08,0.017658019438385963,0.0009,1360
35,744,178,6319,0.14491259259259248,1.93,237.08,0.011858442798256874,0.0009,1379
35,748,178,6346,0.1414725925925926,1.97,238.48,0.01357982587069273,0.0009,1386
35,752,178,6380,0.13714074074074079,1.97,238.6,0.014179701916873455,0.0009,1394
36,756,178,6437,0.1298785185185184,1.96,238.11,0.015627264976501465,0.0009,1409
36,760,178,6512,0.12032296296296308,2.04,240.49,0.0060301292687654495,0.0009,1427
36,764,178,6564,0.11369777777777779,2.04,240.49,0.008374106138944626,0.0009,1440
37,768,178,6639,0.10414222222222225,2.1,241.38,0.04917500913143158,0.0009,1459
37,772,178,6680,0.0989185185185184,2.16,243.52,0.00478782132267952,0.0009,1469
37,776,178,6757,0.09,2.11,242.22,0.011368490755558014,0.0009,1489
38,780,178,6798,0.09,2.17,244.3,0.0484793595969677,0.0009,1499
38,784,178,6848,0.09,2.17,244.3,0.004696417599916458,0.0009,1511
38,788,178,6929,0.09,2.19,244.95,0.011046521365642548,0.0009,1532
39,792,178,6993,0.09,2.24,247.19,0.008586253970861435,0.0009,1548
39,796,178,7101,0.09,2.25,247.6,0.00755348801612854,0.0009,1575
40,800,178,7144,0.09,2.3,249.34,0.006609865464270115,0.0009,1585
40,804,178,7182,0.09,2.3,249.34,0.006028892006725073,0.0009,1595
40,808,178,7216,0.09,2.3,249.37,0.009190153330564499,0.0009,1603
40,812,178,7288,0.09,2.32,249.86,0.02656703069806099,0.0009,1621
41,816,178,7330,0.09,2.42,252.07,0.004688301123678684,0.0009,1632
41,820,178,7414,0.09,2.48,254.35,0.011721569113433361,0.0009,1653
41,824,178,7495,0.09,2.48,254.35,0.006201730575412512,0.0009,1673
42,828,178,7564,0.09,2.51,255.57,0.027927737683057785,0.0009,1690
42,832,178,7632,0.09,2.6,258.01,0.013944901525974274,0.0009,1707
43,836,178,7683,0.09,2.63,259.71,0.007223713211715221,0.0009,1720
43,840,178,7758,0.09,2.7,261.34,0.015980318188667297,0.0009,1739
43,844,178,7832,0.09,2.7,261.34,0.014702270738780499,0.0009,1757
43,848,178,7859,0.09,2.73,262.42,0.01666291058063507,0.0009,1764
44,852,178,7886,0.09,2.74,262.82,0.00963025912642479,0.0009,1771
44,856,178,7944,0.09,2.77,264.01,0.0407538115978241,0.0009,1785
44,860,178,7971,0.09,2.78,264.31,0.01106694620102644,0.0009,1792
44,864,178,7987,0.09,2.78,264.31,0.02556549571454525,0.0009,1796
44,868,178,8014,0.09,2.78,264.35,0.012141948565840721,0.0009,1803
45,872,178,8082,0.09,2.76,263.17,0.024629607796669006,0.0009,1820
45,876,178,8121,0.09,2.83,265.7,0.011857176199555397,0.0009,1830
45,880,178,8177,0.09,2.87,267.12,0.01180205401033163,0.0009,1844
46,884,178,8244,0.09,2.87,267.12,0.007705345284193754,0.0009,1860
46,888,178,8343,0.09,2.95,270.45,0.01551898941397667,0.0009,1885
47,892,178,8417,0.09,2.99,271.85,0.020396877080202103,0.0009,1904
47,896,178,8534,0.09,3.13,276.46,0.053436052054166794,0.0009,1933
48,900,178,8578,0.09,3.14,276.88,0.015358339063823223,0.0009,1944
48,904,178,8627,0.09,3.14,276.88,0.025679228827357292,0.0009,1956
48,908,178,8707,0.09,3.16,277.58,0.010608612559735775,0.0009,1976
49,912,178,8790,0.09,3.26,280.46,0.011850889772176743,0.0009,1997
49,916,178,8828,0.09,3.27,280.57,0.009415408596396446,0.0009,2006
49,920,178,8913,0.09,3.33,282.1,0.017617210745811462,0.0009,2028
50,924,178,8955,0.09,3.33,282.1,0.006353740580379963,0.0009,2038
50,928,178,9007,0.09,3.36,283.4,0.04037230461835861,0.0009,2051
50,932,178,9063,0.09,3.39,284.5,0.02940383553504944,0.0009,2065
51,936,178,9182,0.09,3.47,287.52,0.02436184138059616,0.0009,2095
51,940,178,9276,0.09,3.56,291.27,0.00852082297205925,0.0009,2118
52,944,179,9381,0.09,3.56,291.27,0.018412968143820763,0.0009,2145
52,948,179,9455,0.09,3.63,293.94,0.02497979626059532,0.0009,2163
52,952,179,9492,0.09,3.7,296.16,0.008181650191545486,0.0009,2172
53,956,179,9581,0.09,3.68,294.89,0.031000373885035515,0.0009,2195
53,960,179,9658,0.09,3.74,297.53,0.007270799484103918,0.0009,2214
54,964,179,9739,0.09,3.74,297.53,0.01615513488650322,0.0009,2234
54,968,179,9817,0.09,3.81,299.16,0.02350529097020626,0.0009,2254
55,972,179,9919,0.09,3.89,302.61,0.009533111937344074,0.0009,2279
55,976,179,10018,0.09,3.99,305.21,0.01686166040599346,0.0009,2304
55,980,179,10052,0.09,4.02,306.38,0.011845286004245281,0.0009,2312
56,984,179,10143,0.09,4.02,306.38,0.013039138168096542,0.0009,2335
56,988,179,10242,0.09,4.12,309.74,0.008354997262358665,0.0009,2360
57,992,179,10320,0.09,4.19,312.35,0.01713593490421772,0.0009,2379
57,996,179,10392,0.09,4.32,315.44,0.021138137206435204,0.0009,2397
58,1000,179,10457,0.09,4.38,315.85,0.011641908437013626,0.0009,2414
58,1004,180,10551,0.09,4.38,315.85,0.012490584515035152,0.0009,2437
59,1008,180,10638,0.09,4.47,319.22,0.038414157927036285,0.0009,2459
59,1012,180,10714,0.09,4.54,321.83,0.05431926250457764,0.0009,2478
59,1016,180,10796,0.09,4.6,324.07,0.0188999492675066,0.0009,2498
60,1020,180,10849,0.09,4.68,326.98,0.025350064039230347,0.0009,2512
60,1024,180,10897,0.09,4.68,326.98,0.01071697473526001,0.0009,2524
61,1028,180,11003,0.09,4.73,327.3,0.009986388497054577,0.0009,2550
61,1032,180,11114,0.09,4.82,331.34,0.01639190874993801,0.0009,2578
62,1036,180,11189,0.09,4.88,334.17,0.012763864360749722,0.0009,2597
62,1040,180,11259,0.09,4.93,336.09,0.012328699231147766,0.0009,2614
62,1044,180,11353,0.09,4.93,336.09,0.006023518741130829,0.0009,2638
63,1048,180,11425,0.09,5.02,339.62,0.009040236473083496,0.0009,2656
63,1052,180,11511,0.09,5.02,339.91,0.01550908200442791,0.0009,2677
64,1056,180,11585,0.09,5.11,343.14,0.014675590209662914,0.0009,2696
64,1060,180,11643,0.09,5.16,345.08,0.006861637346446514,0.0009,2710
64,1064,180,11725,0.09,5.16,345.08,0.02274569496512413,0.0009,2731
65,1068,180,11813,0.09,5.28,348.49,0.01818259060382843,0.0009,2753
65,1072,180,11883,0.09,5.33,350.18,0.007188344374299049,0.0009,2770
65,1076,180,11935,0.09,5.41,352.91,0.005757222883403301,0.0009,2783
66,1080,180,12033,0.09,5.48,355.54,0.014294917695224285,0.0009,2808
66,1084,181,12132,0.09,5.48,355.54,0.007485841400921345,0.0009,2832
67,1088,181,12232,0.09,5.6,358.76,0.015498107299208641,0.0009,2857
68,1092,181,12332,0.09,5.71,362.31,0.005841560196131468,0.0009,2882
68,1096,181,12384,0.09,5.79,365.16,0.004865387920290232,0.0009,2895
68,1100,181,12437,0.09,5.82,366.35,0.01086986344307661,0.0009,2909
68,1104,181,12493,0.09,5.82,366.35,0.005094579886645079,0.0009,2923
69,1108,181,12568,0.09,5.86,368.19,0.024851283058524132,0.0009,2941
69,1112,181,12621,0.09,5.86,367.51,0.023551372811198235,0.0009,2955
70,1116,181,12739,0.09,5.94,369.67,0.005863785743713379,0.0009,2984
70,1120,181,12785,0.09,5.98,370.99,0.007971429266035557,0.0009,2996
70,1124,181,12855,0.09,5.98,370.99,0.017785053700208664,0.0009,3013
71,1128,181,12936,0.09,6.01,372.07,0.01551795657724142,0.0009,3033
71,1132,181,13035,0.09,6.11,375.07,0.016099702566862106,0.0009,3058
72,1136,181,13100,0.09,6.17,377.13,0.0033169002272188663,0.0009,3074
72,1140,181,13153,0.09,6.21,378.39,0.024235395714640617,0.0009,3088
72,1144,181,13194,0.09,6.21,378.39,0.00910998322069645,0.0009,3098
73,1148,181,13281,0.09,6.19,377.33,0.005778071936219931,0.0009,3120
73,1152,181,13358,0.09,6.26,380.36,0.007052435539662838,0.0009,3139
74,1156,181,13462,0.09,6.33,383.51,0.015888821333646774,0.0009,3165
74,1160,181,13504,0.09,6.4,386.09,0.010212065652012825,0.0009,3175
74,1164,181,13609,0.09,6.4,386.09,0.0018109142547473311,0.0009,3202
75,1168,181,13690,0.09,6.46,388.34,0.007193162105977535,0.0009,3222
75,1172,181,13788,0.09,6.52,390.46,0.015516195446252823,0.0009,3246
76,1176,181,13874,0.09,6.62,394.49,0.006628289818763733,0.0009,3268
76,1180,181,13979,0.09,6.74,399.68,0.0024241383653134108,0.0009,3294
77,1184,181,14056,0.09,6.74,399.68,0.0014600649010390043,0.0009,3313
77,1188,181,14088,0.09,6.81,401.98,0.008492156863212585,0.0009,3321
78,1192,181,14194,0.09,6.87,403.9,0.009581485763192177,0.0009,3348
78,1196,182,14302,0.09,6.98,407.74,0.008837500587105751,0.0009,3375
78,1200,181,14346,0.09,7.03,409.67,0.006799946539103985,0.0009,3386
79,1204,182,14420,0.09,7.03,409.67,0.005948980804532766,0.0009,3404
79,1208,181,14452,0.09,7.07,410.94,0.007181498222053051,0.0009,3412
79,1212,181,14515,0.09,7.08,411.11,0.006942378357052803,0.0009,3428
80,1216,182,14590,0.09,7.12,413.13,0.005970712751150131,0.0009,3447
80,1220,182,14667,0.09,7.21,416.65,0.006645120680332184,0.0009,3466
81,1224,182,14763,0.09,7.21,416.65,0.002338436897844076,0.0009,3490
81,1228,182,14824,0.09,7.25,418.28,0.0052625034004449844,0.0009,3505
81,1232,182,14913,0.09,7.28,419.13,0.002821211703121662,0.0009,3528
