time/time_elapsed,time/episodes,time/fps,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
0,4,141,49,0.8949775000000001,,,,,
0,8,167,85,0.8912875000000001,4.0,310.0,,,
0,12,179,117,0.8880075,3.0,288.0,,,
0,16,180,137,0.8859575,2.0,249.0,,,
0,20,189,166,0.8829850000000001,1.75,240.25,,,
1,24,199,200,0.8795,1.75,240.25,,,
1,28,205,238,0.875605,1.8,234.2,,,
1,32,204,256,0.87376,1.8333333333333333,233.83333333333334,,,
1,36,206,287,0.8705825,1.7142857142857142,230.42857142857142,,,
1,40,209,316,0.86761,1.625,228.625,,,
1,44,209,334,0.8657649999999999,1.625,228.625,,,
1,48,208,354,0.8637149999999999,1.4444444444444444,220.11111111111111,,,
1,52,209,381,0.8609475,1.4,218.3,,,
1,56,212,419,0.8570525,1.4545454545454546,220.1818181818182,,,
2,60,215,456,0.8532599999999999,1.5,222.16666666666666,,,
2,64,216,476,0.8512099999999999,1.5,222.16666666666666,,,
2,68,222,536,0.8450599999999999,1.3846153846153846,217.46153846153845,,,
2,72,220,556,0.8430099999999999,1.5714285714285714,225.07142857142858,,,
2,76,220,587,0.8398325000000001,1.5333333333333334,224.66666666666666,,,
2,80,221,625,0.8359375,1.5625,226.0,,,
2,84,223,663,0.8320425,1.5625,226.0,,,
3,88,222,683,0.8299925,1.588235294117647,226.0,,,
3,92,224,721,0.8260974999999999,1.5,222.83333333333334,,,
3,96,228,785,0.8195375,1.736842105263158,232.47368421052633,,,
3,100,229,823,0.8156425,1.75,232.7,,,
3,104,232,875,0.8103125000000001,1.75,232.7,,,
3,108,230,893,0.8084675000000001,1.8571428571428572,235.66666666666666,,,
4,112,231,940,0.80365,1.8181818181818181,234.77272727272728,,,
4,116,230,958,0.8018049999999999,1.826086956521739,234.69565217391303,,,
4,120,230,992,0.79832,1.8333333333333333,234.625,,,
4,124,229,1012,0.79627,1.8333333333333333,234.625,0.020749516785144806,0.0008,2
4,128,227,1039,0.7935024999999999,1.76,231.44,0.0002004205744015053,0.0008,9
4,132,225,1093,0.7879675,1.7307692307692308,230.15384615384616,0.02954436093568802,0.0008,23
4,136,224,1118,0.7854050000000001,1.8148148148148149,233.25925925925927,0.014795213006436825,0.0008,29
5,140,222,1159,0.7812025000000001,1.8214285714285714,233.42857142857142,0.00040496341534890234,0.0008,39
5,144,221,1179,0.7791524999999999,1.8214285714285714,233.42857142857142,0.0012138249585404992,0.0008,44
5,148,219,1199,0.7771025000000001,1.7586206896551724,230.68965517241378,0.029429521411657333,0.0008,49
5,152,217,1217,0.7752575000000002,1.7,228.7,0.01574426144361496,0.0008,54
5,156,216,1253,0.7715675000000001,1.7096774193548387,228.29032258064515,0.015462806448340416,0.0008,63
6,160,214,1289,0.7678775,1.71875,228.25,0.014793147332966328,0.0008,72
6,164,213,1338,0.7628550000000001,1.71875,228.25,0.044018879532814026,0.0008,84
6,168,212,1367,0.7598825,1.7575757575757576,229.63636363636363,0.006454071961343288,0.0008,91
6,172,210,1394,0.7571150000000001,1.7647058823529411,230.08823529411765,0.02994457446038723,0.0008,98
6,176,209,1425,0.7539374999999999,1.7428571428571429,230.0,0.002115542534738779,0.0008,106
7,180,208,1469,0.7494275,1.7777777777777777,230.97222222222223,0.05951276794075966,0.0008,117
7,184,208,1511,0.7451225,1.7777777777777777,230.97222222222223,0.07864223420619965,0.0008,127
7,188,207,1542,0.7419450000000001,1.7837837837837838,231.43243243243242,0.029898691922426224,0.0008,135
7,192,206,1578,0.7382550000000001,1.763157894736842,231.07894736842104,0.002929406939074397,0.0008,144
7,196,204,1610,0.7349749999999999,1.794871794871795,232.69230769230768,0.0027217892929911613,0.0008,152
8,200,203,1639,0.7320025000000001,1.775,231.95,0.03165089339017868,0.0008,159
8,204,202,1659,0.7299525000000001,1.775,231.95,0.06207537651062012,0.0008,164
8,208,202,1706,0.725135,1.7560975609756098,231.3658536585366,0.01759595423936844,0.0008,176
8,212,201,1735,0.7221625,1.7857142857142858,232.28571428571428,0.0026755682192742825,0.0008,183
8,216,200,1800,0.7155,1.7674418604651163,231.46511627906978,0.01723053678870201,0.0008,199
9,220,199,1830,0.712425,1.8181818181818181,234.4318181818182,0.028221795335412025,0.0008,207
9,224,199,1868,0.70853,1.8181818181818181,234.4318181818182,0.023695770651102066,0.0008,216
9,228,198,1888,0.70648,1.8222222222222222,234.8,0.01714213937520981,0.0008,221
9,232,198,1919,0.7033025,1.7826086956521738,233.41304347826087,0.02899712324142456,0.0008,229
9,236,197,1947,0.7004324999999999,1.7872340425531914,233.46808510638297,0.0085157984867692,0.0008,236
9,240,196,1967,0.6983824999999999,1.75,232.02083333333334,0.026691090315580368,0.0008,241
10,244,196,2009,0.6940774999999999,1.75,232.02083333333334,0.0395556315779686,0.0008,252
10,248,196,2045,0.6903875000000002,1.7551020408163265,232.3877551020408,0.010979242622852325,0.0008,261
10,252,196,2076,0.68721,1.78,232.98,0.013595587573945522,0.0008,268
10,256,195,2112,0.6835199999999999,1.7843137254901962,233.15686274509804,0.008972857147455215,0.0008,277
10,260,195,2128,0.6818799999999999,1.75,231.8653846153846,0.01150682382285595,0.0008,281
11,264,195,2178,0.676755,1.75,231.8653846153846,0.005445178132504225,0.0008,294
11,268,195,2234,0.6710149999999999,1.7735849056603774,232.9811320754717,0.0010570795275270939,0.0008,308
11,272,195,2263,0.6680425000000001,1.8148148148148149,234.1851851851852,0.0038522735703736544,0.0008,315
11,276,194,2281,0.6661975,1.8,233.25454545454545,0.009804601781070232,0.0008,320
11,280,194,2317,0.6625075,1.8035714285714286,233.16071428571428,0.0092717120423913,0.0008,329
12,284,194,2348,0.6593300000000001,1.8035714285714286,233.16071428571428,0.005434373393654823,0.0008,336
12,288,193,2368,0.6572799999999999,1.7894736842105263,232.80701754385964,0.0010590368183329701,0.0008,341
12,292,193,2388,0.6552300000000001,1.7586206896551724,231.63793103448276,0.030221648514270782,0.0008,346
12,296,193,2446,0.6492850000000001,1.7796610169491525,232.20338983050848,0.014931228011846542,0.0008,361
12,300,192,2480,0.6458,1.8,233.01666666666668,0.008356299251317978,0.0008,369
13,304,192,2523,0.6413925,1.8,233.01666666666668,0.013809854164719582,0.0008,380
13,308,192,2541,0.6395474999999999,1.819672131147541,233.49180327868854,0.010960821993649006,0.0008,385
13,312,191,2577,0.6358575,1.7903225806451613,232.29032258064515,0.0056002321653068066,0.0008,394
13,316,191,2621,0.6313475,1.8253968253968254,233.9047619047619,0.01646452210843563,0.0008,405
13,320,191,2648,0.6285800000000001,1.8125,233.1875,0.002879227278754115,0.0008,411
14,324,191,2691,0.6241725000000001,1.8125,233.1875,0.006185303442180157,0.0008,422
14,328,191,2777,0.6153575,1.8615384615384616,234.6769230769231,0.002070046728476882,0.0008,444
14,332,191,2797,0.6133074999999999,1.893939393939394,236.62121212121212,0.002957296557724476,0.0008,449
14,336,190,2844,0.60849,1.8805970149253732,236.0597014925373,0.021479304879903793,0.0008,460
15,340,190,2862,0.606645,1.8823529411764706,236.1764705882353,0.024178866297006607,0.0008,465
15,344,190,2912,0.60152,1.8823529411764706,236.1764705882353,0.02906866744160652,0.0008,477
15,348,190,2958,0.5968049999999999,1.9130434782608696,237.57971014492753,0.0112399160861969,0.0008,489
15,352,189,2976,0.5949599999999999,1.9142857142857144,237.35714285714286,0.004978054668754339,0.0008,493
15,356,189,2996,0.5929100000000002,1.8873239436619718,236.59154929577466,0.007345142308622599,0.0008,498
16,360,189,3030,0.5894250000000001,1.8888888888888888,236.58333333333334,0.004929204937070608,0.0008,507
16,364,188,3048,0.58758,1.8888888888888888,236.58333333333334,0.011524450033903122,0.0008,511
16,368,188,3066,0.585735,1.8630136986301369,235.42465753424656,0.020560331642627716,0.0008,516
16,372,187,3084,0.58389,1.837837837837838,234.5810810810811,0.004004187881946564,0.0008,520
16,376,187,3118,0.580405,1.84,234.61333333333334,0.003808670910075307,0.0008,529
16,380,187,3138,0.578355,1.8157894736842106,233.75,0.012397139333188534,0.0008,534
16,384,187,3181,0.5739474999999999,1.8157894736842106,233.75,0.004153362009674311,0.0008,545
17,388,187,3217,0.5702575000000001,1.8181818181818181,233.94805194805195,0.0259957667440176,0.0008,554
17,392,186,3244,0.56749,1.8205128205128205,234.07692307692307,0.02122671715915203,0.0008,560
17,396,186,3262,0.565645,1.8101265822784811,233.45569620253164,0.02484687604010105,0.0008,565
17,400,186,3291,0.5626725000000001,1.8,233.0,0.014250770211219788,0.0008,572
17,404,186,3343,0.5573425000000001,1.8,233.0,0.051812343299388885,0.0008,585
18,408,186,3392,0.55232,1.8395061728395061,234.4814814814815,0.012371222488582134,0.0008,597
18,412,185,3412,0.55027,1.8414634146341464,234.609756097561,0.01222124882042408,0.0008,602
18,416,185,3474,0.5439150000000001,1.855421686746988,235.42168674698794,0.018655668944120407,0.0008,618
18,420,185,3519,0.5393024999999999,1.880952380952381,236.29761904761904,0.01523238979279995,0.0008,629
19,424,185,3560,0.5351000000000001,1.880952380952381,236.29761904761904,0.0030889876652508974,0.0008,639
19,428,185,3598,0.5312050000000001,1.8941176470588235,236.68235294117648,0.021385477855801582,0.0008,649
19,432,185,3625,0.5284374999999999,1.8837209302325582,236.27906976744185,0.05078590288758278,0.0008,656
19,436,184,3652,0.5256700000000001,1.8850574712643677,236.26436781609195,0.03919454291462898,0.0008,662
19,440,184,3670,0.523825,1.8636363636363635,235.47727272727272,0.037735797464847565,0.0008,667
20,444,184,3706,0.520135,1.8636363636363635,235.47727272727272,0.03441748768091202,0.0008,676
20,448,184,3744,0.51624,1.8651685393258426,235.32584269662922,0.012000358663499355,0.0008,685
20,452,184,3776,0.5129600000000001,1.8777777777777778,235.83333333333334,0.04335658252239227,0.0008,693
20,456,184,3832,0.50722,1.879120879120879,235.84615384615384,0.0069368756376206875,0.0008,707
20,460,183,3860,0.5043499999999999,1.891304347826087,236.15217391304347,0.0068498034961521626,0.0008,714
21,464,184,3910,0.49922500000000003,1.891304347826087,236.15217391304347,0.03051619604229927,0.0008,727
21,468,183,3948,0.49532999999999994,1.903225806451613,236.69892473118279,0.011793248355388641,0.0008,736
21,472,183,3989,0.4911275,1.9148936170212767,237.12765957446808,0.003543887985870242,0.0008,747
22,476,183,4050,0.48487499999999994,1.9578947368421054,238.61052631578949,0.012329207733273506,0.0008,762
22,480,183,4089,0.4808775,1.9583333333333333,238.625,0.019457975402474403,0.0008,772
22,484,183,4127,0.4769824999999999,1.9583333333333333,238.625,0.01056872308254242,0.0008,781
22,488,183,4163,0.4732924999999999,1.958762886597938,238.55670103092783,0.0024268883280456066,0.0008,790
22,492,183,4195,0.4700125,1.969387755102041,239.14285714285714,0.050136078149080276,0.0008,798
23,496,183,4224,0.4670399999999999,1.9595959595959596,238.84848484848484,0.004762995522469282,0.0008,805
23,500,182,4244,0.4649900000000001,1.94,238.27,0.005557861179113388,0.0008,810
23,504,182,4262,0.46314499999999986,1.94,238.27,0.014567438513040543,0.0008,815
23,508,182,4322,0.4569950000000001,1.9,236.82,0.02877132035791874,0.0008,830
23,512,182,4358,0.453305,1.94,238.23,0.003449380164965987,0.0008,839
24,516,182,4405,0.4484874999999999,1.95,238.55,0.029469208791851997,0.0008,851
24,520,182,4433,0.4456175,1.97,239.11,0.012624495662748814,0.0008,858
24,524,182,4462,0.44264500000000007,1.97,239.11,0.021260598674416542,0.0008,865
24,528,182,4482,0.44059500000000007,1.96,239.18,0.011698659509420395,0.0008,870
24,532,181,4502,0.4385450000000001,1.94,238.57,0.007082677911967039,0.0008,875
24,536,181,4540,0.43465000000000004,1.95,238.97,0.011699759401381016,0.0008,884
25,540,181,4578,0.43075500000000005,1.96,239.34,0.01098206453025341,0.0008,894
25,544,181,4598,0.428705,1.96,239.34,0.012147108092904091,0.0008,899
25,548,181,4627,0.4257325000000001,1.96,239.52,0.009753458201885223,0.0008,906
25,552,181,4647,0.4236824999999999,1.96,239.52,0.024353118613362312,0.0008,911
25,556,181,4712,0.41701999999999995,1.97,240.08,0.006588096730411053,0.0008,927
26,560,181,4744,0.4137400000000001,1.97,240.23,0.003642153926193714,0.0008,935
26,564,181,4764,0.41169000000000006,1.97,240.23,0.003460449166595936,0.0008,940
26,568,180,4795,0.4085125,1.97,240.31,0.0068464926443994045,0.0008,948
26,572,180,4813,0.40666749999999996,1.94,239.06,0.031819384545087814,0.0008,953
26,576,180,4851,0.4027724999999999,1.93,238.58,0.009824380278587341,0.0008,962
27,580,180,4889,0.3988774999999999,1.95,239.13,0.02613578364253044,0.0008,972
27,584,180,4930,0.3946750000000001,1.95,239.13,0.0180559903383255,0.0008,982
27,588,180,4950,0.3926249999999999,1.95,239.51,0.02138880081474781,0.0008,987
27,592,180,4981,0.38944750000000006,1.96,239.9,0.016844354569911957,0.0008,995
27,596,180,5017,0.3857575,1.92,238.03,0.027222316712141037,0.0008,1004
28,600,180,5062,0.38114500000000007,1.93,238.45,0.003304633777588606,0.0008,1015
28,604,180,5096,0.37766,1.93,238.45,0.01079514529556036,0.0008,1023
28,608,179,5130,0.37417500000000015,1.91,237.57,0.020457305014133453,0.0008,1032
