rollout/exploration_rate,time/fps,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/loss,train/learning_rate
0.99118,142,4,0,49,,,,,
0.9847000000000001,170,8,0,85,4.0,310.0,,,
0.9789399999999999,184,12,0,117,3.0,288.0,,,
0.9753399999999999,186,16,0,137,2.0,249.0,,,
0.9701200000000001,193,20,0,166,1.75,240.25,,,
0.964,195,24,1,200,1.75,240.25,,,
0.9571599999999999,201,28,1,238,1.8,234.2,,,
0.9539200000000001,201,32,1,256,1.8333333333333333,233.83333333333334,,,
0.9483400000000001,203,36,1,287,1.7142857142857142,230.42857142857142,,,
0.9431200000000001,206,40,1,316,1.625,228.625,,,
0.93988,206,44,1,334,1.625,228.625,,,
0.93628,204,48,1,354,1.4444444444444444,220.11111111111111,,,
0.9314199999999999,205,52,1,381,1.4,218.3,,,
0.92458,207,56,2,419,1.4545454545454546,220.1818181818182,,,
0.9179200000000001,209,60,2,456,1.5,222.16666666666666,,,
0.91432,209,64,2,476,1.5,222.16666666666666,,,
0.90352,185,68,2,536,1.3846153846153846,217.46153846153845,8,0.08136139065027237,0.001
0.89704,185,72,3,572,1.6428571428571428,227.78571428571428,17,0.01786586083471775,0.001
0.8914599999999999,184,76,3,603,1.6666666666666667,229.06666666666666,25,0.00802924856543541,0.001
0.8830000000000001,185,80,3,650,1.75,232.375,37,0.04059460759162903,0.001
0.87814,185,84,3,677,1.75,232.375,44,0.03455591946840286,0.001
0.87454,185,88,3,697,1.7058823529411764,229.41176470588235,49,0.007947792299091816,0.001
0.86734,185,92,3,737,1.6666666666666667,228.16666666666666,59,0.05798950418829918,0.001
0.86086,185,96,4,773,1.736842105263158,230.05263157894737,68,0.03407733142375946,0.001
0.85474,186,100,4,807,1.75,229.6,76,0.006529868580400944,0.001
0.84862,186,104,4,841,1.75,229.6,85,0.05194736272096634,0.001
0.8450200000000001,186,108,4,861,1.7619047619047619,229.28571428571428,90,0.015943486243486404,0.001
0.8354799999999999,187,112,4,914,1.8181818181818181,231.04545454545453,103,0.041839733719825745,0.001
0.8288200000000001,187,116,5,951,1.8695652173913044,233.6086956521739,112,0.10052280128002167,0.001
0.8210799999999999,188,120,5,994,1.875,234.95833333333334,123,0.028487669304013252,0.001
0.81496,189,124,5,1028,1.875,234.95833333333334,131,0.06583299487829208,0.001
0.81172,188,128,5,1046,1.88,233.72,136,0.03889778256416321,0.001
0.8048799999999999,189,132,5,1084,1.8076923076923077,231.26923076923077,145,0.014213270507752895,0.001
0.79786,190,136,5,1123,1.8518518518518519,233.0,155,0.05356955528259277,0.001
0.7922800000000001,190,140,6,1154,1.8571428571428572,232.82142857142858,163,0.11286962032318115,0.001
