time/fps,time/time_elapsed,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss
171,0,4,49,0.9839933333333336,,,,,
197,0,8,85,0.9722333333333335,4.0,310.0,,,
208,0,12,117,0.9617799999999999,3.0,288.0,,,
207,0,16,137,0.9552466666666666,2.0,249.0,,,
213,0,20,166,0.9457733333333335,1.75,240.25,,,
221,0,24,200,0.9346666666666666,1.75,240.25,,,
226,1,28,238,0.9222533333333331,1.8,234.2,,,
224,1,32,256,0.9163733333333332,1.8333333333333333,233.83333333333334,,,
226,1,36,287,0.9062466666666669,1.7142857142857142,230.42857142857142,,,
228,1,40,316,0.8967733333333331,1.625,228.625,,,
228,1,44,334,0.890893333333333,1.625,228.625,,,
226,1,48,354,0.8843599999999997,1.4444444444444444,220.11111111111111,,,
227,1,52,381,0.8755399999999999,1.4,218.3,,,
230,1,56,419,0.8631266666666665,1.4545454545454546,220.1818181818182,,,
232,1,60,456,0.8510399999999997,1.5,222.16666666666666,,,
232,2,64,476,0.8445066666666664,1.5,222.16666666666666,,,
239,2,68,536,0.8249066666666663,1.3846153846153846,217.46153846153845,,,
238,2,72,556,0.818373333333333,1.5714285714285714,225.07142857142858,,,
239,2,76,587,0.8082466666666668,1.5333333333333334,224.66666666666666,,,
241,2,80,625,0.7958333333333334,1.5625,226.0,,,
244,2,84,663,0.7834199999999999,1.5625,226.0,,,
243,2,88,683,0.7768866666666666,1.588235294117647,226.0,,,
245,2,92,721,0.7644733333333331,1.5,222.83333333333334,,,
251,3,96,785,0.7435666666666666,1.736842105263158,232.47368421052633,,,
252,3,100,823,0.7311533333333332,1.75,232.7,,,
256,3,104,875,0.714166666666667,1.75,232.7,,,
254,3,108,893,0.7082866666666668,1.8571428571428572,235.66666666666666,,,
256,3,112,940,0.6929333333333331,1.8181818181818181,234.77272727272728,,,
255,3,116,958,0.687053333333333,1.826086956521739,234.69565217391303,,,
256,3,120,992,0.6759466666666668,1.8333333333333333,234.625,,,
245,4,124,1031,0.6632066666666667,1.8333333333333333,234.625,7,0.00015,0.01637452282011509
231,4,128,1067,0.6514466666666665,1.84,234.48,16,0.00015,0.002354811877012253
225,4,132,1087,0.6449133333333332,1.8461538461538463,234.46153846153845,21,0.00015,0.015133446082472801
213,5,136,1136,0.628906666666667,1.8888888888888888,235.92592592592592,33,0.00015,0.02999536506831646
205,5,140,1175,0.6161666666666669,1.8928571428571428,235.75,43,0.00015,0.01493541244417429
197,6,144,1213,0.6037533333333334,1.8928571428571428,235.75,53,0.00015,0.0009127224329859018
192,6,148,1244,0.5936266666666665,1.9310344827586208,237.0,60,0.00015,0.01481553353369236
184,7,152,1300,0.5753333333333337,1.9333333333333333,237.3,74,0.00015,0.01409263163805008
180,7,156,1330,0.5655333333333332,1.967741935483871,238.32258064516128,82,0.00015,0.015040573664009571
175,7,160,1361,0.555406666666667,1.9375,237.40625,90,0.00015,0.02907964028418064
172,8,164,1393,0.5449533333333334,1.9375,237.40625,98,0.00015,0.04257657751441002
169,8,168,1436,0.5309066666666669,1.9393939393939394,236.45454545454547,108,0.00015,0.014461171813309193
166,8,172,1463,0.5220866666666664,1.9411764705882353,237.52941176470588,115,0.00015,0.044984593987464905
163,9,176,1492,0.5126133333333334,1.9428571428571428,237.8,122,0.00015,0.0013347382191568613
161,9,180,1523,0.502486666666667,1.9166666666666667,237.13888888888889,130,0.00015,0.018799997866153717
159,9,184,1543,0.495953333333333,1.9166666666666667,237.13888888888889,135,0.00015,0.016784625127911568
157,10,188,1577,0.48484666666666676,1.864864864864865,235.05405405405406,144,0.00015,0.0005303187645040452
155,10,192,1597,0.4783133333333335,1.868421052631579,234.92105263157896,149,0.00015,0.01595684140920639
153,10,196,1617,0.4717800000000002,1.8205128205128205,233.56410256410257,154,0.00015,0.0017322557978332043
152,10,200,1637,0.4652466666666668,1.775,231.825,159,0.00015,0.02837580442428589
150,10,204,1657,0.45871333333333353,1.775,231.825,164,0.00015,0.029789278283715248
148,11,208,1706,0.44270666666666636,1.7317073170731707,230.1219512195122,176,0.00015,0.029102366417646408
147,11,212,1726,0.4361733333333331,1.7619047619047619,231.4047619047619,181,0.00015,0.028621625155210495
146,11,216,1744,0.43029333333333364,1.7209302325581395,229.58139534883722,185,0.00015,0.014886405318975449
143,12,220,1812,0.4080799999999999,1.8409090909090908,232.77272727272728,202,0.00015,0.029967425391077995
142,12,224,1832,0.4015466666666665,1.8409090909090908,232.77272727272728,207,0.00015,0.0004640244005713612
141,13,228,1857,0.39338000000000006,1.8,231.57777777777778,214,0.00015,0.015812231227755547
140,13,232,1882,0.3852133333333335,1.7826086956521738,230.52173913043478,220,0.00015,0.014909063465893269
138,13,236,1910,0.37606666666666655,1.7872340425531914,230.27659574468086,227,0.00015,0.0009052701061591506
137,13,240,1930,0.36953333333333316,1.75,228.89583333333334,232,0.00015,0.0008557996479794383
136,14,244,1961,0.3594066666666669,1.75,228.89583333333334,240,0.00015,0.04367634281516075
135,14,248,1981,0.3528733333333335,1.7346938775510203,228.42857142857142,245,0.00015,0.028665412217378616
134,14,252,2001,0.3463400000000002,1.7,226.94,250,0.00015,0.01816265471279621
133,15,256,2039,0.3339266666666667,1.7058823529411764,227.3921568627451,259,0.00015,0.04241902381181717
132,15,260,2078,0.3211866666666666,1.7115384615384615,227.98076923076923,269,0.00015,0.034787699580192566
130,16,264,2134,0.3028933333333331,1.7115384615384615,227.98076923076923,283,0.00015,0.04163886606693268
129,16,268,2165,0.29276666666666695,1.7547169811320755,229.62264150943398,291,0.00015,0.0015529496595263481
128,17,272,2185,0.2862333333333337,1.7407407407407407,229.03703703703704,296,0.00015,0.01756145991384983
126,17,276,2205,0.2797000000000003,1.709090909090909,227.6909090909091,301,0.00015,0.03387685492634773
125,17,280,2250,0.2649999999999997,1.7321428571428572,228.375,312,0.00015,0.06258560717105865
124,18,284,2311,0.24507333333333303,1.7321428571428572,228.375,327,0.00015,0.0028663761913776398
122,19,288,2361,0.22874000000000005,1.7894736842105263,231.0701754385965,340,0.00015,0.0019726757891476154
