time/time_elapsed,time/episodes,time/fps,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
10,304,238,2573,0.6912400000000002,1.8333333333333333,233.86666666666667,,,
10,308,239,2622,0.68536,1.9344262295081966,236.75409836065575,,,
11,312,239,2651,0.6818800000000002,1.9516129032258065,237.3709677419355,,,
11,316,239,2688,0.6774399999999998,1.9682539682539681,238.14285714285714,,,
11,320,239,2717,0.6739599999999999,1.953125,237.484375,,,
11,324,239,2737,0.6715600000000003,1.953125,237.484375,,,
11,328,239,2775,0.6670000000000003,1.9230769230769231,236.26153846153846,,,
11,332,239,2816,0.66208,1.9393939393939394,237.21212121212122,,,
11,336,239,2836,0.6596800000000003,1.9253731343283582,236.6417910447761,,,
11,340,238,2852,0.6577599999999999,1.8970588235294117,235.5735294117647,,,
12,344,238,2881,0.65428,1.8970588235294117,235.5735294117647,,,
12,348,238,2901,0.6518800000000002,1.8840579710144927,235.18840579710144,,,
12,352,238,2937,0.6475600000000001,1.8571428571428572,234.2,,,
12,356,238,2969,0.6437200000000001,1.8732394366197183,235.05633802816902,,,
12,360,238,2998,0.6402400000000001,1.8611111111111112,234.79166666666666,,,
12,364,237,3027,0.6367599999999998,1.8611111111111112,234.79166666666666,0.025291038677096367,0.0004,6
12,368,236,3047,0.63436,1.8493150684931507,234.36986301369862,0.01605617254972458,0.0004,11
13,372,234,3085,0.6298,1.8243243243243243,233.64864864864865,0.010841636918485165,0.0004,21
13,376,233,3117,0.62596,1.84,234.52,0.011746518313884735,0.0004,29
13,380,232,3142,0.62296,1.8289473684210527,233.92105263157896,0.010406389832496643,0.0004,35
13,384,230,3203,0.61564,1.8289473684210527,233.92105263157896,0.02515820972621441,0.0004,50
14,388,229,3223,0.6132400000000002,1.8571428571428572,235.11688311688312,0.024397587403655052,0.0004,55
14,392,228,3259,0.6089200000000001,1.858974358974359,235.12820512820514,0.01546851359307766,0.0004,64
14,396,227,3275,0.6069999999999999,1.8354430379746836,234.0253164556962,0.020558161661028862,0.0004,68
14,400,226,3295,0.6046000000000002,1.8125,233.1125,0.0102431271225214,0.0004,73
14,404,225,3354,0.59752,1.8125,233.1125,0.006058327853679657,0.0004,88
15,408,223,3401,0.59188,1.8518518518518519,234.8395061728395,0.023607589304447174,0.0004,100
15,412,222,3455,0.5854000000000001,1.853658536585366,234.96341463414635,0.024458739906549454,0.0004,113
15,416,221,3486,0.5816799999999998,1.8795180722891567,236.44578313253012,0.01516684703528881,0.0004,121
15,420,221,3534,0.5759199999999999,1.8928571428571428,236.92857142857142,0.014576707035303116,0.0004,133
16,424,220,3561,0.57268,1.8928571428571428,236.92857142857142,0.024036210030317307,0.0004,140
16,428,220,3592,0.5689600000000001,1.8823529411764706,236.31764705882352,0.00890878215432167,0.0004,147
16,432,219,3622,0.5653599999999999,1.8837209302325582,236.38372093023256,0.020816117525100708,0.0004,155
16,436,218,3660,0.5608,1.8850574712643677,236.55172413793105,0.017885278910398483,0.0004,164
16,440,218,3704,0.55552,1.8863636363636365,236.9431818181818,0.00818078126758337,0.0004,175
17,444,217,3724,0.5531200000000003,1.8863636363636365,236.9431818181818,0.009551502764225006,0.0004,180
17,448,217,3744,0.5507199999999999,1.8651685393258426,236.0561797752809,0.01181307714432478,0.0004,185
17,452,216,3762,0.5485600000000002,1.8444444444444446,235.13333333333333,0.016986625269055367,0.0004,190
17,456,215,3778,0.5466399999999998,1.8241758241758241,234.1868131868132,0.009935783222317696,0.0004,194
17,460,215,3824,0.54112,1.8369565217391304,234.5108695652174,0.007446548901498318,0.0004,205
18,464,214,3871,0.5354799999999997,1.8369565217391304,234.5108695652174,0.010168525390326977,0.0004,217
18,468,214,3914,0.5303200000000001,1.8602150537634408,235.4731182795699,0.011137161403894424,0.0004,228
18,472,213,3934,0.5279199999999998,1.851063829787234,235.19148936170214,0.008640928193926811,0.0004,233
18,476,213,3972,0.5233600000000003,1.8526315789473684,235.25263157894736,0.002783798146992922,0.0004,242
18,480,212,3992,0.5209600000000001,1.8333333333333333,234.51041666666666,0.0204496867954731,0.0004,247
18,484,212,4012,0.5185599999999997,1.8333333333333333,234.51041666666666,0.013978805392980576,0.0004,252
19,488,211,4032,0.5161600000000001,1.8144329896907216,233.82474226804123,0.01635294407606125,0.0004,257
19,492,211,4110,0.5067999999999999,1.816326530612245,233.91836734693877,0.005970998667180538,0.0004,277
19,496,210,4152,0.50176,1.8484848484848484,235.43434343434345,0.004053990822285414,0.0004,287
19,500,209,4170,0.49960000000000027,1.84,235.25,0.0111608374863863,0.0004,292
20,504,209,4206,0.49528000000000016,1.84,235.25,0.00173975620418787,0.0004,301
20,508,208,4224,0.4931199999999999,1.82,234.52,0.011267388239502907,0.0004,305
20,512,208,4244,0.49072000000000016,1.8,233.61,0.008547038771212101,0.0004,310
20,516,207,4280,0.48640000000000017,1.82,234.24,0.007054894231259823,0.0004,319
20,520,207,4300,0.4839999999999999,1.81,233.75,0.004986342042684555,0.0004,324
20,524,206,4320,0.48160000000000014,1.81,233.75,0.008788633160293102,0.0004,329
21,528,206,4338,0.47943999999999987,1.79,233.46,0.012891916558146477,0.0004,334
21,532,205,4352,0.4777600000000001,1.77,232.61,0.006546527147293091,0.0004,337
21,536,204,4372,0.4753600000000002,1.76,232.18,0.011644016951322556,0.0004,342
21,540,204,4401,0.47187999999999986,1.76,232.16,0.014031696133315563,0.0004,350
21,544,204,4421,0.4694800000000001,1.76,232.16,0.016210157424211502,0.0004,355
22,548,203,4499,0.4601200000000001,1.8,233.7,0.006853220518678427,0.0004,374
22,552,203,4519,0.4577199999999998,1.81,234.3,0.014972938224673271,0.0004,379
22,556,203,4564,0.45232000000000017,1.82,234.53,0.012652995064854622,0.0004,390
22,560,202,4607,0.4471599999999999,1.82,234.68,0.008062447421252728,0.0004,401
22,564,202,4638,0.44344000000000006,1.82,234.68,0.005784226581454277,0.0004,409
23,568,202,4669,0.4397200000000002,1.83,235.2,0.0025831935927271843,0.0004,417
23,572,201,4689,0.43731999999999993,1.8,234.03,0.011864705011248589,0.0004,422
23,576,201,4725,0.43299999999999994,1.81,234.22,0.0031462775077670813,0.0004,431
23,580,201,4754,0.42952,1.8,233.67,0.0028762321453541517,0.0004,438
23,584,200,4792,0.42496,1.8,233.67,0.0017827069386839867,0.0004,447
23,588,200,4812,0.42256000000000016,1.8,233.93,0.0017352739814668894,0.0004,452
24,592,200,4856,0.4172800000000003,1.8,233.86,0.010098619386553764,0.0004,463
24,596,199,4896,0.4124800000000003,1.82,233.13,0.006082533858716488,0.0004,473
24,600,199,4916,0.41008,1.8,232.52,0.002181274350732565,0.0004,478
24,604,199,4970,0.4036000000000002,1.8,232.52,0.0013553821481764317,0.0004,492
25,608,199,4990,0.4011999999999999,1.79,232.52,0.00087683618767187,0.0004,497
25,612,198,5008,0.3990400000000002,1.78,231.99,0.015541027300059795,0.0004,501
25,616,198,5028,0.3966399999999999,1.76,231.2,0.019810331985354424,0.0004,506
25,620,198,5048,0.39424000000000015,1.74,230.68,0.01364210806787014,0.0004,511
25,624,197,5082,0.39016000000000006,1.74,230.68,0.007698944769799709,0.0004,520
25,628,197,5122,0.38536000000000004,1.76,231.3,0.009396468289196491,0.0004,530
26,632,197,5142,0.3829600000000004,1.76,231.19,0.01217581331729889,0.0004,535
26,636,196,5160,0.3808,1.75,230.79,0.005956551991403103,0.0004,539
26,640,196,5180,0.3784000000000003,1.72,229.72,0.006493839435279369,0.0004,544
26,644,196,5200,0.3760000000000001,1.72,229.72,0.008950674906373024,0.0004,549
26,648,196,5239,0.37131999999999965,1.7,229.34,0.004856031853705645,0.0004,559
26,652,195,5277,0.3667600000000003,1.7,228.86,0.001786811277270317,0.0004,569
27,656,195,5293,0.36483999999999983,1.71,229.24,0.002908462192863226,0.0004,573
27,660,195,5327,0.36075999999999986,1.7,228.65,0.013247347436845303,0.0004,581
27,664,195,5365,0.35619999999999985,1.7,228.65,0.007352009415626526,0.0004,591
27,668,194,5399,0.35211999999999977,1.71,228.97,0.00941441673785448,0.0004,599
27,672,194,5419,0.34972000000000003,1.71,228.99,0.004487400874495506,0.0004,604
28,676,194,5458,0.34504000000000024,1.73,229.57,0.006780444644391537,0.0004,614
28,680,194,5512,0.33855999999999997,1.77,231.0,0.014508342370390892,0.0004,627
28,684,193,5562,0.3325600000000001,1.77,231.0,0.0035811986308544874,0.0004,640
28,688,193,5587,0.3295600000000001,1.81,232.29,0.0080827996134758,0.0004,646
29,692,193,5633,0.3240400000000001,1.8,231.95,0.0034277010709047318,0.0004,658
29,696,193,5681,0.3182799999999998,1.83,232.92,0.005191929172724485,0.0004,670
29,700,192,5739,0.31131999999999993,1.86,234.03,0.004531325772404671,0.0004,684
29,704,192,5766,0.30808,1.86,234.03,0.008202615194022655,0.0004,691
30,708,192,5800,0.30399999999999994,1.84,233.23,0.0051263244822621346,0.0004,699
30,712,192,5836,0.29967999999999995,1.84,232.95,0.009107448160648346,0.0004,708
30,716,191,5877,0.29476000000000013,1.85,233.48,0.008939092047512531,0.0004,719
30,720,191,5911,0.29068000000000005,1.85,233.33,0.006316907703876495,0.0004,727
30,724,191,5931,0.2882800000000003,1.85,233.33,0.010978697799146175,0.0004,732
31,728,191,5951,0.28588000000000013,1.85,233.29,0.01357507985085249,0.0004,737
31,732,191,6000,0.2799999999999999,1.82,232.25,0.006814153399318457,0.0004,749
31,736,190,6020,0.2776000000000002,1.81,231.75,0.017491020262241364,0.0004,754
31,740,190,6040,0.2752,1.8,231.41,0.014351500198245049,0.0004,759
31,744,190,6069,0.2717200000000002,1.8,231.41,0.005312677472829819,0.0004,767
32,748,190,6117,0.2659600000000002,1.8,231.32,0.015135809779167175,0.0004,779
32,752,190,6189,0.25732,1.84,233.24,0.0028824638575315475,0.0004,797
32,756,189,6219,0.25371999999999995,1.87,234.48,0.009190527722239494,0.0004,804
32,760,189,6239,0.2513200000000001,1.82,232.63,0.012567870318889618,0.0004,809
33,764,189,6268,0.24783999999999973,1.82,232.63,0.006946525536477566,0.0004,816
33,768,189,6300,0.24400000000000022,1.8,231.95,0.011950167827308178,0.0004,824
33,772,189,6316,0.24207999999999996,1.8,231.67,0.014658086001873016,0.0004,828
33,776,188,6377,0.23475999999999986,1.82,232.25,0.006933912634849548,0.0004,844
33,780,188,6417,0.22995999999999983,1.84,233.2,0.0068801394663751125,0.0004,854
34,784,188,6446,0.22648000000000001,1.84,233.2,0.0015283975517377257,0.0004,861
34,788,188,6490,0.22119999999999995,1.84,233.02,0.0021168545354157686,0.0004,872
34,792,188,6536,0.2156800000000002,1.82,232.19,0.0014696787111461163,0.0004,883
34,796,188,6566,0.21208000000000005,1.85,233.27,0.006177742965519428,0.0004,891
35,800,188,6603,0.20764000000000016,1.85,233.15,0.0023098154924809933,0.0004,900
35,804,187,6641,0.20308000000000015,1.85,233.15,0.004179136827588081,0.0004,910
35,808,187,6673,0.19924000000000008,1.79,231.38,0.006076078396290541,0.0004,918
35,812,187,6712,0.1945600000000003,1.79,231.36,0.0018285298720002174,0.0004,927
35,816,187,6740,0.19120000000000015,1.78,230.73,0.006089556496590376,0.0004,934
36,820,187,6779,0.1865199999999999,1.79,231.19,0.003783576190471649,0.0004,944
36,824,187,6799,0.18412000000000006,1.79,231.19,0.006600876804441214,0.0004,949
36,828,186,6847,0.17836000000000019,1.8,231.74,0.004857196472585201,0.0004,961
36,832,186,6890,0.17320000000000002,1.81,231.74,0.0020399256609380245,0.0004,972
37,836,186,6932,0.16815999999999998,1.83,232.74,0.0024428365286439657,0.0004,982
37,840,186,6955,0.1654000000000001,1.84,232.96,0.0012192747090011835,0.0004,988
37,844,186,6994,0.1607200000000003,1.84,232.96,0.0029351869598031044,0.0004,998
37,848,186,7021,0.1574800000000004,1.85,233.25,0.004180062096565962,0.0004,1005
37,852,185,7062,0.15256000000000014,1.87,234.06,0.012057087384164333,0.0004,1015
38,856,185,7094,0.14872000000000007,1.86,233.82,0.012028279714286327,0.0004,1023
38,860,185,7135,0.14380000000000026,1.87,234.33,0.01106010191142559,0.0004,1033
38,864,185,7173,0.13924000000000036,1.87,234.33,0.010934839025139809,0.0004,1043
38,868,185,7215,0.13420000000000032,1.88,234.81,0.008884540759027004,0.0004,1053
39,872,185,7244,0.13071999999999984,1.9,235.6,0.009296289645135403,0.0004,1060
39,876,184,7264,0.1283200000000001,1.88,234.53,0.006286143325269222,0.0004,1065
39,880,184,7330,0.12039999999999995,1.91,236.17,0.012379873543977737,0.0004,1082
39,884,184,7372,0.11536000000000002,1.91,236.17,0.007709612604230642,0.0004,1092
40,888,184,7438,0.10743999999999976,1.89,235.42,0.003060485003516078,0.0004,1109
40,892,184,7456,0.10528000000000004,1.91,236.41,0.00862618163228035,0.0004,1113
40,896,184,7488,0.10143999999999986,1.93,237.0,0.01311943307518959,0.0004,1121
40,900,184,7548,0.0942400000000001,1.97,238.7,0.0019031272968277335,0.0004,1136
41,904,184,7596,0.08848000000000023,1.97,238.7,0.0029991809278726578,0.0004,1148
41,908,184,7634,0.08392000000000022,1.99,237.92,0.007051141932606697,0.0004,1158
41,912,183,7685,0.07780000000000009,2.01,238.82,0.0013451187405735254,0.0004,1171
41,916,183,7705,0.07539999999999991,1.97,236.87,0.00308857299387455,0.0004,1176
42,920,183,7755,0.06940000000000002,1.97,237.12,0.0034079893957823515,0.0004,1188
42,924,183,7784,0.06592000000000009,1.97,237.12,0.002680338453501463,0.0004,1195
42,928,183,7820,0.06159999999999999,1.97,237.34,0.006424717139452696,0.0004,1204
42,932,183,7849,0.05812000000000006,1.97,237.14,0.003197265788912773,0.0004,1212
43,936,183,7924,0.049120000000000386,2.0,238.23,0.0021445457823574543,0.0004,1230
43,940,183,7956,0.04528000000000032,2.01,238.28,0.006091407500207424,0.0004,1238
43,944,182,8013,0.04,2.01,238.28,0.013469643890857697,0.0004,1253
44,948,182,8061,0.04,2.06,240.26,0.005454905331134796,0.0004,1265
44,952,182,8097,0.04,2.08,241.13,0.014224417507648468,0.0004,1274
44,956,182,8115,0.04,2.1,241.81,0.010622348636388779,0.0004,1278
44,960,182,8163,0.04,2.1,241.92,0.008236086927354336,0.0004,1290
44,964,182,8183,0.04,2.1,241.92,0.015492022037506104,0.0004,1295
45,968,182,8210,0.04,2.06,240.37,0.00776985939592123,0.0004,1302
45,972,181,8235,0.04,2.07,240.34,0.0036343280225992203,0.0004,1308
45,976,181,8296,0.04,2.1,241.23,0.01268320344388485,0.0004,1323
45,980,181,8316,0.04,2.1,241.34,0.010824988596141338,0.0004,1328
45,984,181,8336,0.04,2.1,241.34,0.009408473037183285,0.0004,1333
46,988,181,8386,0.04,2.1,241.49,0.0072969174943864346,0.0004,1346
46,992,181,8411,0.04,2.11,242.03,0.011329024098813534,0.0004,1352
46,996,181,8460,0.04,2.09,240.79,0.006043433211743832,0.0004,1364
46,1000,181,8476,0.04,2.09,240.44,0.0023551983758807182,0.0004,1368
46,1004,180,8492,0.04,2.09,240.44,0.006447898223996162,0.0004,1372
47,1008,180,8510,0.04,2.07,239.67,0.005803994834423065,0.0004,1377
47,1012,180,8526,0.04,2.07,239.39,0.005871209781616926,0.0004,1381
47,1016,180,8558,0.04,2.06,239.2,0.005660790018737316,0.0004,1389
47,1020,180,8578,0.04,2.06,239.32,0.006601253058761358,0.0004,1394
47,1024,179,8598,0.04,2.06,239.32,0.005293728318065405,0.0004,1399
48,1028,179,8634,0.04,2.06,239.33,0.006386767141520977,0.0004,1408
48,1032,179,8664,0.04,2.09,240.52,0.003985383547842503,0.0004,1415
48,1036,179,8711,0.04,2.09,240.51,0.004002265632152557,0.0004,1427
48,1040,179,8729,0.04,2.11,241.12,0.00722455233335495,0.0004,1432
48,1044,179,8778,0.04,2.11,241.12,0.005429860204458237,0.0004,1444
49,1048,179,8830,0.04,2.11,241.3,0.0037286225706338882,0.0004,1457
49,1052,179,8864,0.04,2.14,241.87,0.0024683931842446327,0.0004,1465
49,1056,179,8905,0.04,2.14,241.94,0.001701321336440742,0.0004,1476
50,1060,178,8969,0.04,2.17,242.78,0.003070869017392397,0.0004,1492
50,1064,178,8989,0.04,2.17,242.78,0.002163124969229102,0.0004,1497
50,1068,178,9025,0.04,2.16,242.26,0.010545219294726849,0.0004,1506
50,1072,178,9059,0.04,2.19,242.99,0.015143747441470623,0.0004,1514
50,1076,178,9101,0.04,2.2,243.22,0.01094740442931652,0.0004,1525
51,1080,178,9150,0.04,2.26,244.1,0.013072511181235313,0.0004,1537
51,1084,178,9195,0.04,2.26,244.1,0.009217832237482071,0.0004,1548
52,1088,178,9286,0.04,2.3,245.34,0.0037492229603230953,0.0004,1571
52,1092,178,9372,0.04,2.38,248.02,0.003997394815087318,0.0004,1592
53,1096,178,9476,0.04,2.44,251.29,0.007456088438630104,0.0004,1618
53,1100,178,9557,0.04,2.53,253.7,0.005965821444988251,0.0004,1639
53,1104,178,9610,0.04,2.53,253.7,0.013655035756528378,0.0004,1652
54,1108,178,9651,0.04,2.54,253.85,0.005399391986429691,0.0004,1662
54,1112,178,9722,0.04,2.65,255.37,0.004338456317782402,0.0004,1680
54,1116,178,9803,0.04,2.72,257.92,0.005071495659649372,0.0004,1700
55,1120,178,9894,0.04,2.86,262.35,0.0045578209683299065,0.0004,1723
55,1124,178,9955,0.04,2.86,262.35,0.008908214047551155,0.0004,1738
56,1128,178,10021,0.04,2.96,263.62,0.010783933103084564,0.0004,1755
56,1132,178,10076,0.04,3.0,265.04,0.005401372443884611,0.0004,1768
57,1136,178,10201,0.04,3.09,268.68,0.008663875982165337,0.0004,1800
57,1140,178,10283,0.04,3.19,272.71,0.00920392107218504,0.0004,1820
57,1144,178,10337,0.04,3.19,272.71,0.011277811601758003,0.0004,1834
58,1148,178,10423,0.04,3.25,274.84,0.0077603599056601524,0.0004,1855
58,1152,178,10503,0.04,3.3,277.25,0.006475610192865133,0.0004,1875
59,1156,178,10557,0.04,3.35,279.21,0.00432455213740468,0.0004,1889
59,1160,178,10628,0.04,3.4,281.09,0.005605677142739296,0.0004,1906
60,1164,178,10702,0.04,3.4,281.09,0.005385211668908596,0.0004,1925
60,1168,178,10763,0.04,3.48,283.48,0.00506890332326293,0.0004,1940
60,1172,178,10824,0.04,3.49,283.73,0.004417988937348127,0.0004,1955
61,1176,177,10898,0.04,3.6,286.34,0.008266749791800976,0.0004,1974
61,1180,177,10975,0.04,3.64,287.94,0.008838113397359848,0.0004,1993
62,1184,178,11064,0.04,3.64,287.94,0.017627868801355362,0.0004,2015
62,1188,177,11144,0.04,3.69,290.43,0.0063376761972904205,0.0004,2035
63,1192,177,11253,0.04,3.78,293.18,0.005839477758854628,0.0004,2063
63,1196,177,11325,0.04,3.8,293.81,0.004615886602550745,0.0004,2081
63,1200,177,11382,0.04,3.87,295.49,0.009369715116918087,0.0004,2095
64,1204,177,11450,0.04,3.87,295.49,0.0038305334746837616,0.0004,2112
64,1208,177,11533,0.04,3.92,296.87,0.0034065814688801765,0.0004,2133
65,1212,177,11570,0.04,3.98,299.18,0.003201390616595745,0.0004,2142
65,1216,177,11646,0.04,3.98,298.89,0.005828384310007095,0.0004,2161
65,1220,177,11667,0.04,4.01,299.96,0.004468608181923628,0.0004,2166
66,1224,177,11749,0.04,4.01,299.96,0.00503148278221488,0.0004,2187
66,1228,177,11800,0.04,4.09,302.94,0.005397179629653692,0.0004,2199
66,1232,177,11872,0.04,4.13,304.11,0.007301052566617727,0.0004,2217
67,1236,177,11922,0.04,4.18,305.65,0.0035129482857882977,0.0004,2230
67,1240,177,11995,0.04,4.25,308.3,0.0031083642970770597,0.0004,2248
67,1244,177,12027,0.04,4.25,308.3,0.008839098736643791,0.0004,2256
68,1248,177,12077,0.04,4.26,308.39,0.00649968720972538,0.0004,2269
68,1252,177,12156,0.04,4.3,309.64,0.0028333296068012714,0.0004,2288
68,1256,177,12186,0.04,4.28,308.24,0.00501650245860219,0.0004,2296
69,1260,177,12251,0.04,4.34,310.21,0.005586619954556227,0.0004,2312
69,1264,177,12306,0.04,4.34,310.21,0.0026447419077157974,0.0004,2326
69,1268,177,12414,0.04,4.41,313.04,0.009037936106324196,0.0004,2353
70,1272,177,12482,0.04,4.46,314.94,0.010741650126874447,0.0004,2370
70,1276,177,12540,0.04,4.48,315.75,0.004662306047976017,0.0004,2384
71,1280,177,12596,0.04,4.51,316.91,0.0041728634387254715,0.0004,2398
71,1284,177,12686,0.04,4.51,316.91,0.0036962300073355436,0.0004,2421
71,1288,177,12738,0.04,4.61,319.8,0.0042606545612216,0.0004,2434
72,1292,177,12823,0.04,4.62,320.36,0.0033832702320069075,0.0004,2455
72,1296,177,12895,0.04,4.65,321.54,0.0036518750712275505,0.0004,2473
73,1300,177,12958,0.04,4.72,324.17,0.0027309535071253777,0.0004,2489
73,1304,177,13005,0.04,4.72,324.17,0.013277268037199974,0.0004,2501
73,1308,177,13050,0.04,4.73,324.44,0.007528648711740971,0.0004,2512
74,1312,177,13143,0.04,4.76,325.4,0.005766843445599079,0.0004,2535
74,1316,177,13214,0.04,4.81,327.23,0.007233861833810806,0.0004,2553
74,1320,177,13299,0.04,4.93,330.84,0.005344935692846775,0.0004,2574
75,1324,177,13370,0.04,4.93,330.84,0.007906649261713028,0.0004,2592
75,1328,177,13456,0.04,5.03,333.43,0.003514773678034544,0.0004,2613
76,1332,177,13575,0.04,5.1,336.18,0.0034047006629407406,0.0004,2643
76,1336,177,13619,0.04,5.13,337.15,0.00677723390981555,0.0004,2654
77,1340,177,13683,0.04,5.19,339.14,0.0029151607304811478,0.0004,2670
77,1344,177,13751,0.04,5.19,339.14,0.0047209784388542175,0.0004,2687
77,1348,177,13822,0.04,5.24,341.13,0.007314189337193966,0.0004,2705
78,1352,177,13888,0.04,5.28,342.12,0.0037652975879609585,0.0004,2721
78,1356,177,13985,0.04,5.33,343.73,0.0027768320869654417,0.0004,2746
79,1360,177,14055,0.04,5.41,346.54,0.005845528095960617,0.0004,2763
79,1364,177,14155,0.04,5.41,346.54,0.00537094846367836,0.0004,2788
80,1368,177,14278,0.04,5.51,350.14,0.01045917347073555,0.0004,2819
81,1372,177,14385,0.04,5.63,353.48,0.010376479476690292,0.0004,2846
81,1376,177,14458,0.04,5.7,355.94,0.003649369580671191,0.0004,2864
81,1380,177,14539,0.04,5.79,358.1,0.005586824379861355,0.0004,2884
82,1384,177,14607,0.04,5.79,358.1,0.0036588716320693493,0.0004,2901
82,1388,177,14672,0.04,5.83,359.22,0.004743637051433325,0.0004,2917
