time/fps,time/time_elapsed,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss
193,6,160,1274,0.1591600000000003,1.65625,226.375,68,0.0001,0.014374865218997002
190,6,164,1294,0.14595999999999953,1.65625,226.375,73,0.0001,0.01641976833343506
186,7,168,1314,0.13276,1.606060606060606,224.3030303030303,78,0.0001,0.0018870370695367455
183,7,172,1334,0.11956000000000033,1.5588235294117647,223.02941176470588,83,0.0001,0.014716573990881443
168,8,176,1394,0.07996000000000025,1.6285714285714286,226.42857142857142,98,0.0001,0.02889264188706875
161,8,180,1446,0.04563999999999968,1.6944444444444444,228.44444444444446,111,0.0001,0.015277802012860775
158,9,184,1473,0.02782000000000051,1.6944444444444444,228.44444444444446,118,0.0001,0.05731143802404404
155,9,188,1518,0.01,1.7027027027027026,228.16216216216216,129,0.0001,0.028327645733952522
152,10,192,1556,0.01,1.7105263157894737,228.6315789473684,138,0.0001,0.000627950532361865
149,10,196,1588,0.01,1.7435897435897436,230.51282051282053,146,0.0001,0.0015692416345700622
148,10,200,1608,0.01,1.7,228.85,151,0.0001,0.027730941772460938
144,11,204,1658,0.01,1.7,228.85,164,0.0001,0.014723872765898705
143,11,208,1678,0.01,1.7317073170731707,230.14634146341464,169,0.0001,0.014735975302755833
141,11,212,1698,0.01,1.6904761904761905,228.66666666666666,174,0.0001,0.07359442114830017
140,12,216,1718,0.01,1.6511627906976745,227.09302325581396,179,0.0001,0.014957441948354244
138,12,220,1756,0.01,1.6590909090909092,227.6818181818182,188,0.0001,0.0013169475132599473
136,12,224,1776,0.01,1.6590909090909092,227.6818181818182,193,0.0001,0.015257571823894978
134,13,228,1814,0.01,1.6222222222222222,226.6,203,0.0001,0.01481636893004179
132,14,232,1864,0.01,1.6521739130434783,228.0,215,0.0001,0.029426317662000656
131,14,236,1895,0.01,1.6808510638297873,229.04255319148936,223,0.0001,0.0008191628148779273
130,14,240,1915,0.01,1.6458333333333333,227.6875,228,0.0001,0.042239509522914886
129,14,244,1935,0.01,1.6458333333333333,227.6875,233,0.0001,0.0015382276615127921
127,15,248,1973,0.01,1.6122448979591837,226.3469387755102,243,0.0001,0.041841402649879456
126,15,252,1993,0.01,1.62,226.34,248,0.0001,0.028409212827682495
123,16,256,2061,0.01,1.6470588235294117,227.7450980392157,265,0.0001,0.029845736920833588
122,17,260,2105,0.01,1.6923076923076923,230.09615384615384,276,0.0001,0.055445823818445206
121,17,264,2143,0.01,1.6923076923076923,230.09615384615384,285,0.0001,0.0023638340644538403
119,18,268,2175,0.01,1.7169811320754718,231.24528301886792,293,0.0001,0.0025474647991359234
118,18,272,2231,0.01,1.7222222222222223,231.14814814814815,307,0.0001,0.0015481237787753344
117,19,276,2258,0.01,1.7272727272727273,231.07272727272726,314,0.0001,0.0146999666467309
116,19,280,2307,0.01,1.7678571428571428,232.44642857142858,326,0.0001,0.02858051285147667
114,20,284,2357,0.01,1.7678571428571428,232.44642857142858,339,0.0001,0.041118405759334564
113,21,288,2407,0.01,1.8070175438596492,234.2982456140351,351,0.0001,0.04204404354095459
112,21,292,2439,0.01,1.8275862068965518,235.17241379310346,359,0.0001,0.02992938831448555
112,21,296,2459,0.01,1.7966101694915255,233.8135593220339,364,0.0001,0.015206598676741123
111,22,300,2479,0.01,1.7666666666666666,232.93333333333334,369,0.0001,0.029006032273173332
111,22,304,2499,0.01,1.7666666666666666,232.93333333333334,374,0.0001,0.01599423587322235
109,23,308,2549,0.01,1.7377049180327868,231.9016393442623,387,0.0001,0.04289275407791138
109,23,312,2569,0.01,1.7580645161290323,232.79032258064515,392,0.0001,0.015355718322098255
108,23,316,2607,0.01,1.7619047619047619,232.984126984127,401,0.0001,0.027942335233092308
108,24,320,2627,0.01,1.734375,231.84375,406,0.0001,0.001556913834065199
107,24,324,2665,0.01,1.734375,231.84375,416,0.0001,0.0146486209705472
106,25,328,2685,0.01,1.7384615384615385,231.8153846153846,421,0.0001,0.027394689619541168
106,25,332,2723,0.01,1.7424242424242424,232.15151515151516,430,0.0001,0.015020393766462803
105,25,336,2743,0.01,1.7164179104477613,231.11940298507463,435,0.0001,0.0020386308897286654
105,26,340,2781,0.01,1.7205882352941178,231.4264705882353,445,0.0001,0.014945765025913715
104,26,344,2812,0.01,1.7205882352941178,231.4264705882353,452,0.0001,0.0006703149410896003
104,27,348,2832,0.01,1.710144927536232,231.2173913043478,457,0.0001,0.028713226318359375
103,27,352,2852,0.01,1.6857142857142857,230.28571428571428,462,0.0001,0.016022885218262672
103,27,356,2872,0.01,1.6619718309859155,229.61971830985917,467,0.0001,0.01463952474296093
102,28,360,2892,0.01,1.6388888888888888,228.93055555555554,472,0.0001,0.016356302425265312
102,28,364,2928,0.01,1.6388888888888888,228.93055555555554,481,0.0001,0.014736222103238106
102,28,368,2948,0.01,1.643835616438356,228.97260273972603,486,0.0001,0.05006512999534607
101,29,372,2968,0.01,1.6216216216216217,228.32432432432432,491,0.0001,0.01634049229323864
101,29,376,3028,0.01,1.6533333333333333,229.8,506,0.0001,0.027466529980301857
101,30,380,3066,0.01,1.6578947368421053,229.94736842105263,516,0.0001,0.05176922678947449
100,30,384,3086,0.01,1.6578947368421053,229.94736842105263,521,0.0001,0.02706560678780079
100,31,388,3124,0.01,1.6363636363636365,229.06493506493507,530,0.0001,0.015138672664761543
100,31,392,3156,0.01,1.6538461538461537,229.87179487179486,538,0.0001,0.0262491162866354
100,31,396,3176,0.01,1.6329113924050633,229.0379746835443,543,0.0001,0.013437164947390556
99,32,400,3214,0.01,1.6375,229.0875,553,0.0001,0.0006139855831861496
99,32,404,3252,0.01,1.6375,229.0875,562,0.0001,0.015096493065357208
99,32,408,3272,0.01,1.6419753086419753,229.28395061728395,567,0.0001,0.04412327706813812
99,33,412,3310,0.01,1.646341463414634,229.609756097561,577,0.0001,0.0017438160721212626
98,33,416,3330,0.01,1.6265060240963856,228.9879518072289,582,0.0001,0.01565026305615902
98,34,420,3374,0.01,1.630952380952381,229.36904761904762,593,0.0001,0.034542545676231384
98,34,424,3394,0.01,1.630952380952381,229.36904761904762,598,0.0001,0.012993168085813522
98,34,428,3432,0.01,1.611764705882353,228.51764705882354,607,0.0001,0.001768691698089242
98,35,432,3464,0.01,1.627906976744186,229.09302325581396,615,0.0001,0.0027618876192718744
97,35,436,3495,0.01,1.6091954022988506,228.51724137931035,623,0.0001,0.014468061737716198
97,36,440,3545,0.01,1.6363636363636365,229.8068181818182,636,0.0001,0.013757913373410702
97,36,444,3581,0.01,1.6363636363636365,229.8068181818182,645,0.0001,0.020745771005749702
97,36,448,3601,0.01,1.6404494382022472,229.7191011235955,650,0.0001,0.00041167045128531754
97,37,452,3651,0.01,1.6222222222222222,228.95555555555555,662,0.0001,0.00456963200122118
97,37,456,3671,0.01,1.6373626373626373,229.57142857142858,667,0.0001,0.0041180020198225975
96,38,460,3691,0.01,1.6195652173913044,228.81521739130434,672,0.0001,0.000872171251103282
96,38,464,3722,0.01,1.6195652173913044,228.81521739130434,680,0.0001,0.013339118100702763
96,38,468,3742,0.01,1.6129032258064515,228.6236559139785,685,0.0001,0.0008241668110713363
96,39,472,3778,0.01,1.6170212765957446,228.6595744680851,694,0.0001,0.025800898671150208
96,39,476,3798,0.01,1.6,228.03157894736842,699,0.0001,0.007823651656508446
96,39,480,3836,0.01,1.6041666666666667,228.11458333333334,708,0.0001,0.006972931325435638
96,40,484,3899,0.01,1.6041666666666667,228.11458333333334,724,0.0001,0.0008304353104904294
95,40,488,3919,0.01,1.6288659793814433,229.2680412371134,729,0.0001,0.00030986315687187016
95,41,492,3953,0.01,1.6326530612244898,229.3265306122449,738,0.0001,0.010592392645776272
95,41,496,3973,0.01,1.6161616161616161,228.74747474747474,743,0.0001,0.0069501809775829315
95,41,500,3989,0.01,1.6,228.11,747,0.0001,0.0006829177145846188
95,42,504,4035,0.01,1.6,228.11,758,0.0001,0.013421224430203438
95,42,508,4071,0.01,1.59,227.78,767,0.0001,0.030826859176158905
95,43,512,4091,0.01,1.59,227.59,772,0.0001,0.00040881935274228454
94,43,516,4145,0.01,1.61,228.33,786,0.0001,0.016013318672776222
94,44,520,4192,0.01,1.65,229.52,797,0.0001,0.005836273543536663
94,44,524,4212,0.01,1.65,229.52,802,0.0001,0.0043630534783005714
94,44,528,4243,0.01,1.63,229.23,810,0.0001,0.0033069944474846125
94,45,532,4274,0.01,1.62,229.06,818,0.0001,0.00040164345409721136
94,45,536,4306,0.01,1.63,229.63,826,0.0001,0.011545698158442974
94,46,540,4337,0.01,1.63,229.69,834,0.0001,0.008209268562495708
94,46,544,4357,0.01,1.63,229.69,839,0.0001,0.003954289946705103
93,46,548,4377,0.01,1.63,229.87,844,0.0001,0.0006848452612757683
93,47,552,4413,0.01,1.62,229.51,853,0.0001,0.021192893385887146
93,47,556,4443,0.01,1.63,229.75,860,0.0001,0.010082720778882504
93,47,560,4481,0.01,1.63,229.73,870,0.0001,0.012487703934311867
93,48,564,4514,0.01,1.63,229.73,878,0.0001,0.019057560712099075
93,48,568,4552,0.01,1.65,230.33,887,0.0001,0.006723206024616957
93,49,572,4584,0.01,1.64,229.92,895,0.0001,0.01934179663658142
93,49,576,4604,0.01,1.63,229.44,900,0.0001,0.010168991982936859
92,49,580,4642,0.01,1.63,229.25,910,0.0001,0.013808796182274818
92,50,584,4662,0.01,1.63,229.25,915,0.0001,0.0034321558196097612
92,50,588,4682,0.01,1.61,228.79,920,0.0001,0.0009585598600097001
92,51,592,4722,0.01,1.62,229.1,930,0.0001,0.00039597071008756757
92,51,596,4760,0.01,1.59,227.77,939,0.0001,0.02731972746551037
92,51,600,4780,0.01,1.57,227.16,944,0.0001,0.022105643525719643
92,52,604,4800,0.01,1.57,227.16,949,0.0001,0.004368428140878677
92,52,608,4838,0.01,1.53,225.8,959,0.0001,0.020651496946811676
91,52,612,4869,0.01,1.54,225.99,967,0.0001,0.016745636239647865
91,53,616,4901,0.01,1.54,226.2,975,0.0001,0.0013748379424214363
91,53,620,4932,0.01,1.53,226.12,982,0.0001,0.001086957985535264
91,54,624,4965,0.01,1.53,226.12,991,0.0001,0.01890125498175621
91,54,628,4985,0.01,1.55,226.7,996,0.0001,0.002634303644299507
91,55,632,5023,0.01,1.55,226.66,1005,0.0001,0.016573866829276085
91,55,636,5041,0.01,1.53,226.05,1010,0.0001,0.0029725367203354836
91,55,640,5061,0.01,1.53,226.19,1015,0.0001,0.009293638169765472
90,56,644,5097,0.01,1.53,226.19,1024,0.0001,0.007995919324457645
90,56,648,5115,0.01,1.55,227.04,1028,0.0001,0.011360119096934795
90,56,652,5151,0.01,1.53,226.17,1037,0.0001,0.012009515427052975
90,57,656,5167,0.01,1.55,226.75,1041,0.0001,0.015867816284298897
90,57,660,5201,0.01,1.54,226.15,1050,0.0001,0.011908836662769318
90,57,664,5237,0.01,1.54,226.15,1059,0.0001,0.014672420918941498
90,58,668,5255,0.01,1.56,226.67,1063,0.0001,0.027059189975261688
90,58,672,5309,0.01,1.58,227.53,1077,0.0001,0.019755538552999496
89,59,676,5341,0.01,1.55,226.17,1085,0.0001,0.0032839884515851736
89,60,680,5397,0.01,1.58,226.77,1099,0.0001,0.015597918070852757
89,60,684,5417,0.01,1.58,226.77,1104,0.0001,0.02710835076868534
89,61,688,5472,0.01,1.56,226.28,1117,0.0001,0.004718801937997341
89,61,692,5499,0.01,1.57,226.82,1124,0.0001,0.006248067133128643
89,62,696,5573,0.01,1.57,226.34,1143,0.0001,0.003899456700310111
89,62,700,5604,0.01,1.62,228.43,1150,0.0001,0.001508897403255105
89,63,704,5624,0.01,1.62,228.43,1155,0.0001,0.002106182975694537
89,63,708,5655,0.01,1.59,227.35,1163,0.0001,0.013642129488289356
89,63,712,5686,0.01,1.6,227.88,1171,0.0001,0.022042913362383842
88,64,716,5706,0.01,1.61,228.48,1176,0.0001,0.0009309394517913461
88,64,720,5737,0.01,1.6,228.02,1184,0.0001,0.003937243018299341
88,65,724,5804,0.01,1.6,228.02,1200,0.0001,0.013633662834763527
88,65,728,5835,0.01,1.65,229.86,1208,0.0001,0.02082834392786026
88,66,732,5867,0.01,1.64,229.51,1216,0.0001,0.0039907945320010185
88,66,736,5887,0.01,1.61,228.41,1221,0.0001,0.017058540135622025
88,67,740,5918,0.01,1.62,228.79,1229,0.0001,0.021756667643785477
88,67,744,5938,0.01,1.62,228.79,1234,0.0001,0.001513617462478578
88,67,748,5958,0.01,1.62,228.73,1239,0.0001,0.0036074731033295393
87,68,752,6010,0.01,1.62,228.96,1252,0.0001,0.00317953759804368
87,68,756,6037,0.01,1.62,228.73,1259,0.0001,0.0010607175063341856
87,69,760,6069,0.01,1.6,227.44,1267,0.0001,0.002371600130572915
87,69,764,6101,0.01,1.6,227.44,1275,0.0001,0.0022474094294011593
87,70,768,6135,0.01,1.59,226.68,1283,0.0001,0.0031892310362309217
87,70,772,6169,0.01,1.59,226.48,1292,0.0001,0.0037858986761420965
87,71,776,6215,0.01,1.6,226.79,1303,0.0001,0.010635235346853733
87,71,780,6254,0.01,1.6,226.88,1313,0.0001,0.002015575999394059
87,72,784,6323,0.01,1.6,226.88,1330,0.0001,0.001369204604998231
87,73,788,6373,0.01,1.62,227.54,1343,0.0001,0.01114637777209282
87,73,792,6411,0.01,1.61,227.13,1352,0.0001,0.017783472314476967
86,74,796,6465,0.01,1.66,229.28,1366,0.0001,0.010365406051278114
86,74,800,6496,0.01,1.68,229.55,1373,0.0001,0.009029721841216087
86,75,804,6529,0.01,1.68,229.55,1382,0.0001,0.01603645272552967
86,75,808,6561,0.01,1.7,229.98,1390,0.0001,0.012594818137586117
86,76,812,6597,0.01,1.69,229.36,1399,0.0001,0.024718528613448143
86,76,816,6641,0.01,1.71,230.13,1410,0.0001,0.0016952620353549719
86,77,820,6691,0.01,1.74,231.39,1422,0.0001,0.027165276929736137
86,77,824,6711,0.01,1.74,231.39,1427,0.0001,0.006499182898551226
86,77,828,6731,0.01,1.72,230.84,1432,0.0001,0.009881453588604927
86,78,832,6767,0.01,1.7,229.96,1441,0.0001,0.0022595247719436884
86,78,836,6799,0.01,1.73,231.2,1449,0.0001,0.004640931263566017
86,79,840,6836,0.01,1.73,231.08,1458,0.0001,0.00987943634390831
86,79,844,6868,0.01,1.73,231.08,1466,0.0001,0.0031348334159702063
85,80,848,6901,0.01,1.74,231.04,1475,0.0001,0.011395079083740711
85,80,852,6935,0.01,1.76,231.56,1483,0.0001,0.012792332097887993
85,81,856,6965,0.01,1.79,232.55,1491,0.0001,0.005146664567291737
85,81,860,6996,0.01,1.8,233.01,1498,0.0001,0.006679600570350885
85,82,864,7051,0.01,1.8,233.01,1512,0.0001,0.0011603113962337375
85,82,868,7087,0.01,1.83,234.64,1521,0.0001,0.002977899741381407
85,83,872,7123,0.01,1.83,234.46,1530,0.0001,0.003996964078396559
85,83,876,7151,0.01,1.82,233.59,1537,0.0001,0.014074018225073814
85,83,880,7183,0.01,1.82,233.34,1545,0.0001,0.011972187086939812
85,84,884,7230,0.01,1.82,233.34,1557,0.0001,0.003476710757240653
85,85,888,7293,0.01,1.86,234.72,1573,0.0001,0.002355725271627307
85,85,892,7313,0.01,1.87,234.83,1578,0.0001,0.0017786964308470488
85,86,896,7344,0.01,1.88,235.21,1585,0.0001,0.010860458016395569
85,86,900,7377,0.01,1.88,235.08,1594,0.0001,0.0013427810044959188
85,87,904,7425,0.01,1.88,235.08,1606,0.0001,0.0017841693479567766
85,87,908,7492,0.01,1.9,235.58,1622,0.0001,0.0015615500742569566
85,88,912,7508,0.01,1.92,236.21,1626,0.0001,0.0034715509973466396
85,88,916,7556,0.01,1.95,237.1,1638,0.0001,0.007822961546480656
85,89,920,7588,0.01,1.95,236.79,1646,0.0001,0.0023683207109570503
85,89,924,7620,0.01,1.95,236.79,1654,0.0001,0.009932328946888447
84,90,928,7654,0.01,1.97,237.41,1663,0.0001,0.0031563113443553448
84,90,932,7690,0.01,1.97,236.97,1672,0.0001,0.0020222540479153395
84,91,936,7752,0.01,2.01,238.59,1687,0.0001,0.018590770661830902
84,92,940,7803,0.01,2.01,238.42,1700,0.0001,0.0014785744715481997
84,92,944,7846,0.01,2.01,238.42,1711,0.0001,0.0002795784384943545
84,92,948,7862,0.01,2.01,238.64,1715,0.0001,0.011849072761833668
84,93,952,7898,0.01,2.01,238.63,1724,0.0001,0.001412786659784615
84,94,956,7947,0.01,2.02,238.99,1736,0.0001,0.0018196735763922334
84,94,960,7981,0.01,2.05,239.88,1745,0.0001,0.010668092407286167
84,94,964,8001,0.01,2.05,239.88,1750,0.0001,0.010973229072988033
84,95,968,8055,0.01,2.05,239.92,1763,0.0001,0.00047137236106209457
84,96,972,8115,0.01,2.07,240.52,1778,0.0001,0.010483775287866592
84,96,976,8167,0.01,2.12,242.21,1791,0.0001,0.01038400549441576
84,97,980,8193,0.01,2.13,242.56,1798,0.0001,0.00948149710893631
84,97,984,8231,0.01,2.13,242.56,1807,0.0001,0.00028447722434066236
84,98,988,8303,0.01,2.11,241.63,1825,0.0001,0.00494092982262373
84,99,992,8353,0.01,2.16,243.97,1838,0.0001,0.012135140597820282
83,100,996,8403,0.01,2.18,244.62,1850,0.0001,0.01512235403060913
83,100,1000,8449,0.01,2.23,246.47,1862,0.0001,0.008752400055527687
83,101,1004,8530,0.01,2.23,246.47,1882,0.0001,0.037795331329107285
83,102,1008,8564,0.01,2.27,247.9,1890,0.0001,0.01138247735798359
83,102,1012,8609,0.01,2.28,247.93,1902,0.0001,0.014640622772276402
83,103,1016,8678,0.01,2.31,249.19,1919,0.0001,0.021670101210474968
83,104,1020,8711,0.01,2.3,248.89,1927,0.0001,0.00033656915184110403
83,104,1024,8747,0.01,2.3,248.89,1936,0.0001,0.005006721243262291
83,105,1028,8792,0.01,2.33,250.0,1947,0.0001,0.016792070120573044
83,106,1032,8844,0.01,2.36,250.62,1960,0.0001,0.0024926939513534307
83,106,1036,8893,0.01,2.42,251.37,1973,0.0001,0.007751083001494408
83,107,1040,8924,0.01,2.43,251.48,1980,0.0001,0.0027118895668536425
83,108,1044,9016,0.01,2.43,251.48,2003,0.0001,0.0007643247954547405
83,108,1048,9043,0.01,2.5,254.44,2010,0.0001,0.01135700847953558
83,109,1052,9079,0.01,2.51,254.66,2019,0.0001,0.0011802847729995847
83,109,1056,9106,0.01,2.51,254.77,2026,0.0001,0.01624416373670101
83,109,1060,9126,0.01,2.49,254.0,2031,0.0001,0.0016647656448185444
83,110,1064,9164,0.01,2.49,254.0,2040,0.0001,0.015022787265479565
83,110,1068,9180,0.01,2.49,254.12,2044,0.0001,0.0005698299501091242
82,111,1072,9230,0.01,2.47,253.17,2057,0.0001,0.0016567721031606197
82,111,1076,9275,0.01,2.51,254.53,2068,0.0001,0.017357245087623596
82,112,1080,9331,0.01,2.53,255.77,2082,0.0001,0.008392229676246643
82,113,1084,9381,0.01,2.53,255.77,2095,0.0001,0.005980201996862888
82,114,1088,9466,0.01,2.57,257.03,2116,0.0001,0.0016163362888619304
82,114,1092,9507,0.01,2.63,259.22,2126,0.0001,0.004219680558890104
82,115,1096,9552,0.01,2.64,259.26,2137,0.0001,0.017617937177419662
82,116,1100,9590,0.01,2.67,260.41,2147,0.0001,0.002459871582686901
82,116,1104,9626,0.01,2.67,260.41,2156,0.0001,0.014707404188811779
82,117,1108,9669,0.01,2.69,261.24,2167,0.0001,0.00351814366877079
82,118,1112,9748,0.01,2.71,261.89,2186,0.0001,0.0005730090197175741
82,118,1116,9801,0.01,2.77,264.19,2200,0.0001,0.01297763455659151
82,119,1120,9883,0.01,2.87,266.48,2220,0.0001,0.0018128609517589211
82,120,1124,9945,0.01,2.87,266.48,2236,0.0001,0.02392198145389557
82,120,1128,9970,0.01,2.89,267.62,2242,0.0001,0.010859575122594833
82,121,1132,10022,0.01,2.9,267.88,2255,0.0001,0.012848608195781708
82,122,1136,10066,0.01,2.94,269.53,2266,0.0001,0.01023687981069088
82,122,1140,10102,0.01,2.96,270.1,2275,0.0001,0.030116600915789604
82,123,1144,10134,0.01,2.96,270.1,2283,0.0001,0.015325643122196198
82,123,1148,10168,0.01,2.96,270.01,2291,0.0001,0.008106257766485214
82,124,1152,10202,0.01,2.98,270.6,2300,0.0001,0.02945818193256855
82,124,1156,10230,0.01,2.99,271.22,2307,0.0001,0.03413574770092964
82,125,1160,10280,0.01,3.01,271.93,2319,0.0001,0.008649357594549656
82,126,1164,10355,0.01,3.01,271.93,2338,0.0001,0.011500238440930843
82,127,1168,10428,0.01,3.06,274.09,2356,0.0001,0.005015946924686432
82,127,1172,10460,0.01,3.09,275.53,2364,0.0001,0.01618347130715847
82,127,1176,10480,0.01,3.08,275.23,2369,0.0001,0.001757439342327416
81,128,1180,10514,0.01,3.03,273.83,2378,0.0001,0.0093080447986722
81,129,1184,10581,0.01,3.03,273.83,2395,0.0001,0.0028135604225099087
81,129,1188,10651,0.01,3.08,275.79,2412,0.0001,0.03271516039967537
81,130,1192,10704,0.01,3.15,277.09,2425,0.0001,0.012328122742474079
81,131,1196,10767,0.01,3.19,278.73,2441,0.0001,0.019695423543453217
81,132,1200,10848,0.01,3.21,279.24,2461,0.0001,0.0016042287461459637
81,132,1204,10883,0.01,3.21,279.24,2470,0.0001,0.016995396465063095
81,133,1208,10908,0.01,3.23,279.57,2476,0.0001,0.002752831904217601
81,133,1212,10947,0.01,3.24,279.87,2486,0.0001,0.004886250477284193
81,134,1216,10984,0.01,3.25,280.25,2495,0.0001,0.010690229944884777
81,134,1220,11018,0.01,3.27,280.65,2504,0.0001,0.006218028254806995
81,135,1224,11066,0.01,3.27,280.65,2516,0.0001,0.011132432147860527
81,136,1228,11143,0.01,3.27,280.73,2535,0.0001,0.00783422589302063
81,136,1232,11195,0.01,3.31,282.09,2548,0.0001,0.014310465194284916
81,137,1236,11226,0.01,3.33,282.6,2556,0.0001,0.011326455511152744
81,137,1240,11254,0.01,3.34,283.15,2563,0.0001,0.007775150705128908
81,138,1244,11288,0.01,3.34,283.15,2571,0.0001,0.011098876595497131
81,138,1248,11336,0.01,3.37,284.07,2583,0.0001,0.024419788271188736
81,139,1252,11375,0.01,3.42,284.44,2593,0.0001,0.01693839207291603
81,139,1256,11414,0.01,3.4,283.71,2603,0.0001,0.01851680874824524
81,140,1260,11448,0.01,3.42,284.44,2611,0.0001,0.0007598367519676685
81,140,1264,11475,0.01,3.42,284.44,2618,0.0001,0.003100913017988205
81,141,1268,11549,0.01,3.42,284.57,2637,0.0001,0.018493233248591423
81,141,1272,11587,0.01,3.45,285.95,2646,0.0001,0.0067400094121694565
81,142,1276,11633,0.01,3.46,286.67,2658,0.0001,0.010154138319194317
81,142,1280,11674,0.01,3.46,286.2,2668,0.0001,0.006610821932554245
81,143,1284,11708,0.01,3.46,286.2,2676,0.0001,0.021468032151460648
81,144,1288,11772,0.01,3.43,284.72,2692,0.0001,0.0073552499525249004
81,144,1292,11844,0.01,3.46,285.76,2710,0.0001,0.0017830178840085864
81,145,1296,11876,0.01,3.47,285.79,2718,0.0001,0.012375318445265293
81,145,1300,11904,0.01,3.48,285.97,2725,0.0001,0.007229209877550602
81,146,1304,11996,0.01,3.48,285.97,2748,0.0001,0.011956497095525265
81,147,1308,12063,0.01,3.53,288.31,2765,0.0001,0.01253923773765564
81,148,1312,12121,0.01,3.57,289.78,2780,0.0001,0.007958724163472652
81,149,1316,12173,0.01,3.61,290.53,2793,0.0001,0.0039430046454072
81,150,1320,12246,0.01,3.64,291.89,2811,0.0001,0.0022768236231058836
81,151,1324,12304,0.01,3.64,291.89,2825,0.0001,0.001245248829945922
81,151,1328,12363,0.01,3.69,293.64,2840,0.0001,0.004235689993947744
81,152,1332,12393,0.01,3.73,295.29,2848,0.0001,0.0029452177695930004
81,152,1336,12425,0.01,3.72,294.37,2856,0.0001,0.00806031096726656
81,153,1340,12507,0.01,3.81,296.52,2876,0.0001,0.0029247761704027653
81,154,1344,12588,0.01,3.81,296.52,2896,0.0001,0.003557963529601693
81,155,1348,12635,0.01,3.9,298.83,2908,0.0001,0.0034798101987689734
81,155,1352,12653,0.01,3.91,299.03,2913,0.0001,0.008970080874860287
81,156,1356,12671,0.01,3.88,297.85,2917,0.0001,0.009611139073967934
81,156,1360,12691,0.01,3.87,297.23,2922,0.0001,0.01369024533778429
81,156,1364,12711,0.01,3.87,297.23,2927,0.0001,0.0038362278137356043
81,157,1368,12731,0.01,3.82,294.93,2932,0.0001,0.008170226588845253
81,157,1372,12751,0.01,3.82,294.97,2937,0.0001,0.0034188416320830584
80,157,1376,12771,0.01,3.79,294.19,2942,0.0001,0.014227554202079773
80,158,1380,12796,0.01,3.78,293.88,2948,0.0001,0.009827770292758942
80,158,1384,12861,0.01,3.78,293.88,2965,0.0001,0.005405551288276911
