rollout/exploration_rate,time/fps,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/loss,train/learning_rate
0.9930699999999997,142,4,0,49,,,,,
0.9879785714285714,169,8,0,85,4.0,310.0,,,
0.9834528571428574,183,12,0,117,3.0,288.0,,,
0.9806242857142855,184,16,0,137,2.0,249.0,,,
0.976522857142857,192,20,0,166,1.75,240.25,,,
0.9717142857142854,201,24,0,200,1.75,240.25,,,
0.9663400000000004,205,28,1,238,1.8,234.2,,,
0.9637942857142863,204,32,1,256,1.8333333333333333,233.83333333333334,,,
0.9594100000000001,205,36,1,287,1.7142857142857142,230.42857142857142,,,
0.9553085714285716,208,40,1,316,1.625,228.625,,,
0.9527628571428575,209,44,1,334,1.625,228.625,,,
0.9499342857142856,208,48,1,354,1.4444444444444444,220.11111111111111,,,
0.9461157142857137,209,52,1,381,1.4,218.3,,,
0.9407414285714288,212,56,1,419,1.4545454545454546,220.1818181818182,,,
0.9355085714285716,214,60,2,456,1.5,222.16666666666666,,,
0.9326799999999997,215,64,2,476,1.5,222.16666666666666,,,
0.9241942857142862,221,68,2,536,1.3846153846153846,217.46153846153845,,,
0.9213657142857143,219,72,2,556,1.5714285714285714,225.07142857142858,,,
0.9169814285714282,219,76,2,587,1.5333333333333334,224.66666666666666,,,
0.9116071428571432,220,80,2,625,1.5625,226.0,,,
0.9062328571428571,221,84,2,663,1.5625,226.0,,,
0.9034042857142852,220,88,3,683,1.588235294117647,226.0,,,
0.8980300000000002,221,92,3,721,1.5,222.83333333333334,,,
0.8889785714285713,225,96,3,785,1.736842105263158,232.47368421052633,,,
0.8836042857142852,226,100,3,823,1.75,232.7,,,
0.8762500000000004,229,104,3,875,1.75,232.7,,,
0.8737042857142852,228,108,3,893,1.8571428571428572,235.66666666666666,,,
0.8670571428571426,228,112,4,940,1.8181818181818181,234.77272727272728,,,
0.8645114285714284,227,116,4,958,1.826086956521739,234.69565217391303,,,
0.8597028571428568,228,120,4,992,1.8333333333333333,234.625,,,
0.8568742857142859,227,124,4,1012,1.8333333333333333,234.625,,,
0.8524899999999997,227,128,4,1043,1.76,231.44,,,
0.8482471428571425,227,132,4,1073,1.7692307692307692,232.30769230769232,,,
0.8438628571428574,227,136,4,1104,1.7407407407407407,231.25925925925927,,,
0.8367914285714282,229,140,5,1154,1.7857142857142858,232.82142857142858,,,
0.8314171428571432,230,144,5,1192,1.7857142857142858,232.82142857142858,,,
0.8254771428571428,231,148,5,1234,1.793103448275862,232.31034482758622,,,
0.8212342857142855,231,152,5,1264,1.8333333333333333,234.83333333333334,,,
0.8184057142857146,231,156,5,1284,1.7741935483870968,232.32258064516128,,,
0.8114757142857143,232,160,5,1333,1.8125,233.78125,,,
0.806384285714286,233,164,5,1369,1.8125,233.78125,,,
0.8028485714285719,232,168,6,1394,1.8181818181818181,233.42424242424244,,,
0.8000200000000001,231,172,6,1414,1.7941176470588236,232.47058823529412,,,
0.7971914285714281,230,176,6,1434,1.7428571428571429,231.0,,,
0.794645714285714,230,180,6,1452,1.6944444444444444,229.02777777777777,,,
0.7920999999999998,229,184,6,1470,1.6944444444444444,229.02777777777777,,,
