rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/episodes,train/n_updates,train/learning_rate,train/loss
207.38,207.38,358,68,24534,0.01,200,24433,0.0005,0.5533605217933655
207.64,207.64,358,70,25349,0.01,204,25248,0.0005,0.004927759058773518
204.86,204.86,358,72,25966,0.01,208,25865,0.0005,0.00892104022204876
202.49,202.49,358,74,26583,0.01,212,26482,0.0005,0.0036072288639843464
200.78,200.78,358,75,27241,0.01,216,27140,0.0005,0.003576112212613225
197.47,197.47,357,77,27819,0.01,220,27718,0.0005,0.0014348875265568495
195.91,195.91,358,79,28386,0.01,224,28285,0.0005,0.005119827575981617
194.67,194.67,358,80,28916,0.01,228,28815,0.0005,0.0030922158621251583
192.76,192.76,357,82,29520,0.01,232,29419,0.0005,0.008940765634179115
190.15,190.15,357,83,30053,0.01,236,29952,0.0005,0.0031417852733284235
187.16,187.16,358,85,30610,0.01,240,30509,0.0005,0.0031192924361675978
184.94,184.94,358,87,31197,0.01,244,31096,0.0005,0.0023497575893998146
182.76,182.76,357,88,31824,0.01,248,31723,0.0005,0.0023633944801986217
182.51,182.51,357,90,32524,0.01,252,32423,0.0005,1.0823757648468018
183.15,183.15,357,93,33281,0.01,256,33180,0.0005,0.005936146713793278
180.61,180.61,357,94,33858,0.01,260,33757,0.0005,0.028047338128089905
177.55,177.55,357,96,34446,0.01,264,34345,0.0005,0.003397877560928464
174.41,174.41,357,97,35049,0.01,268,34948,0.0005,0.00213947263546288
170.91,170.91,357,99,35602,0.01,272,35501,0.0005,0.010348905809223652
166.55,166.55,357,100,36060,0.01,276,35959,0.0005,0.007563203573226929
163.31,163.31,357,102,36561,0.01,280,36460,0.0005,0.7892550826072693
160.54,160.54,357,103,37102,0.01,284,37001,0.0005,0.0014948527095839381
153.73,153.73,357,104,37449,0.01,288,37348,0.0005,0.7443025708198547
147.1,147.1,357,106,37907,0.01,292,37806,0.0005,0.0012262443779036403
143.6,143.6,357,106,38255,0.01,296,38154,0.0005,0.0036520585417747498
140.62,140.62,357,107,38596,0.01,300,38495,0.0005,0.004927144385874271
135.0,135.0,357,108,38849,0.01,304,38748,0.0005,0.0008452757028862834
131.34,131.34,357,109,39100,0.01,308,38999,0.0005,0.014875916764140129
129.53,129.53,357,110,39536,0.01,312,39435,0.0005,0.008906159549951553
127.93,127.93,357,112,40034,0.01,316,39933,0.0005,0.004206812009215355
127.28,127.28,357,113,40547,0.01,320,40446,0.0005,0.01473475806415081
127.51,127.51,357,115,41137,0.01,324,41036,0.0005,0.5562556385993958
127.42,127.42,357,116,41658,0.01,328,41557,0.0005,0.2956200838088989
127.23,127.23,357,118,42243,0.01,332,42142,0.0005,0.008793034590780735
127.18,127.18,357,119,42771,0.01,336,42670,0.0005,0.00178693572524935
127.53,127.53,357,121,43363,0.01,340,43262,0.0005,0.009158783592283726
126.82,126.82,356,122,43879,0.01,344,43778,0.0005,0.005584452301263809
127.62,127.62,357,124,44586,0.01,348,44485,0.0005,0.00880910363048315
126.16,126.16,357,126,45140,0.01,352,45039,0.0005,0.005323903635144234
124.58,124.58,356,128,45739,0.01,356,45638,0.0005,0.4524804651737213
123.76,123.76,357,129,46234,0.01,360,46133,0.0005,0.011502305045723915
123.48,123.48,357,131,46794,0.01,364,46693,0.0005,0.0051362658850848675
124.7,124.7,357,133,47519,0.01,368,47418,0.0005,0.1682184636592865
126.99,126.99,356,135,48301,0.01,372,48200,0.0005,0.004925481975078583
130.05,130.05,357,137,49065,0.01,376,48964,0.0005,0.0034361016005277634
130.46,130.46,357,138,49607,0.01,380,49506,0.0005,0.004699939861893654
